bin_idx_of_angle_to_dancer_deg,midpt_mean_rad,midpt_std_rad,midpt_mean_deg,midpt_std_deg,s_s_mean_rad,s_s_std_rad,s_s_mean_deg,s_s_std_deg,l_antenna_mean_rad,l_antenna_std_rad,l_antenna_mean_deg,l_antenna_std_deg,r_antenna_mean_rad,r_antenna_std_rad,r_antenna_mean_deg,r_antenna_std_deg,l_antenna_min_rad,l_antenna_max_rad,l_antenna_min_deg,l_antenna_max_deg,r_antenna_min_rad,r_antenna_max_rad,r_antenna_min_deg,r_antenna_max_deg,l_antenna_median_rad,r_antenna_median_rad,l_antenna_median_deg,r_antenna_median_deg,bin_angle_to_dancer_deg,bin_angle_to_dancer_rad,remapped_bin_angle_to_dancer_deg,remapped_bin_angle_to_dancer_rad
10,-0.0220212889543987,0.13296434581154631,-1.261726916525103,7.618295840719589,1.501532104909428,0.3461834184678122,86.03145241470497,19.83484881561688,0.7871404114816758,0.2116093469380134,45.09982346209099,12.124322485067758,-0.8307031560277514,0.22822346578805855,-47.595784868587664,13.07624137550409,0.11653125040600507,1.2352233506285901,6.676748829646251,70.77308474702647,-0.39729839364349123,-1.471056246461287,-22.763521163099263,-84.28531434858839,0.7902395136715712,-0.851577640790753,45.27738893785175,-48.79180474501781,-146.9834607306494,-2.565345335725622,213.0165392693506,3.717839971453964
11,-0.005911643250190224,0.163077326869531,-0.33871220822290043,9.343642563899504,1.593689098923913,0.3355761460121725,91.31165922434737,19.227096871763354,0.8407279248017021,0.24961610266683723,48.17016180992958,14.301949181314026,-0.8542212798967479,0.24085068859510292,-48.94327410834705,13.799727949319069,0.22567075025114736,1.60531030304119,12.929981548941607,91.97750517312738,-0.14481249823893527,-1.5381104242807282,-8.297144969836658,-88.12723573636211,0.8319100483136581,-0.8522944445596358,47.66493470289702,-48.83287457571386,-143.9836808042145,-2.5129892991741,216.0163191957855,3.770196008005487
12,-0.030985271448084273,0.13810026579912835,-1.7753252810424416,7.912562379924921,1.5292650094374034,0.3206475709214173,87.62043079779723,18.371752524918953,0.7839085019662231,0.2067946858190748,44.91464868708738,11.848462723166842,-0.8461618745627493,0.2117812616309745,-48.4815041973237,12.134172471410716,0.2885301520197211,1.2827363659071027,16.531559972998064,73.49537999442585,-0.23522287508135012,-1.3242281013146475,-13.477277987094343,-75.87268131795169,0.7969548574525083,-0.8668604415926824,45.662149794478864,-49.667444730107505,-140.98390087777958,-2.460633262622577,219.01609912222042,3.822552044557009
13,-0.006230493458148523,0.17901893394166407,-0.35698097943577956,10.257029367788634,1.5868810562432563,0.35191904599714674,90.9215871120008,20.163476065906796,0.8574158923194148,0.2433150862230057,49.12631191734593,13.94092753243995,-0.8724795773546967,0.2686524039300371,-49.98939749378196,15.392648901234935,0.35774608046516815,1.5773224874791993,20.49734054800168,90.37392146363476,0.16907945136882815,-1.4840579881189124,9.687538965821304,-85.03025927188975,0.8569122502474229,-0.9008849427881969,49.09745535223556,-51.61690504864831,-137.98412095134466,-2.4082772260710548,222.01587904865534,3.8749080811085315
14,-0.018221694293809598,0.13065677236683515,-1.044026178612905,7.486081621421174,1.461040227966782,0.31321461682102464,83.71143876132828,17.945875625651993,0.7958910996546193,0.24250897662339602,45.6012009622357,13.894740854557334,-0.8319938596232435,0.2029837815756335,-47.66973673721172,11.630113993889157,0.26294080297472044,1.3615144497676972,15.065398272232404,78.00903171776558,-0.209385392953495,-1.25848935314826,-11.99689930792355,-72.10612849754429,0.7705900468722271,-0.8105642447130872,44.151557420566895,-46.441910246269146,-134.98434102490978,-2.355921189519533,225.01565897509022,3.927264117660054
15,-0.023369903729047348,0.1593076272821572,-1.3389968513014572,9.127654687510777,1.5214338956234803,0.35870102336358217,87.17174102737283,20.552054745756795,0.811881035849563,0.2502351788467983,46.51735682088945,14.337419633622877,-0.8585243856488392,0.2201564970045891,-49.189823906740344,12.614038110747506,0.028749034283239886,1.3085698838394277,1.6471983295065573,74.9755315419236,-0.3665157821802176,-1.2750067893006338,-20.999807443862654,-73.05250787745213,0.8339382041813745,-0.877157500430056,47.781139474311864,-50.2574227428869,-131.98456109847487,-2.30356515296801,228.01543890152513,3.979620154211576
16,-0.009113944598568846,0.1488869338541932,-0.5221905602140482,8.530592934488725,1.5389581154112557,0.2695539197283894,88.17580486047201,15.444301951644889,0.832314787602034,0.21028639107358096,47.688124555924084,12.048522697553697,-0.8502101254512069,0.2085957862669502,-48.713451887642414,11.951658177309223,0.271047778880669,1.2852057145380449,15.529893776257502,73.63686324912524,-0.35277104549187427,-1.557085749379367,-20.21229204110196,-89.21444177940278,0.8429483391215798,-0.8850869752822061,48.29738217922898,-50.711748185670224,-128.98478117203996,-2.251209116416488,231.01521882796004,4.031976190763099
17,-0.05127501013868274,0.175633107124517,-2.937841675437027,10.063035781003894,1.4072808703741506,0.37641786747295086,80.63125446193592,21.567155139514835,0.7333346559738168,0.2943570331147147,42.01698075797788,16.865415667465765,-0.8334660787040322,0.21688565985211902,-47.75408867705955,12.426632946436383,-0.009422089054404387,1.3437065273381086,-0.53984593701378,76.9887129206538,-0.3145273341690911,-1.6257903244170935,-18.021088789389808,-93.15092396230436,0.7572200465249795,-0.8274436673946377,43.38551282858116,-47.40902992653939,-125.98500124560505,-2.1988530798649655,234.01499875439495,4.084332227314621
18,-0.033306348530697694,0.19863853269975523,-1.9083132018007285,11.381149572367368,1.4024731749280939,0.38317755619570315,80.3557938036926,21.95445677415072,0.7268522782666254,0.28527141728516386,41.645567874146124,16.34484822615525,-0.791289147425136,0.27342017165127624,-45.33752852196549,15.665821869360645,-0.21044316643819588,1.1770347194287332,-12.057505264277758,67.4391217636314,0.18363756271667603,-1.432300860658387,10.521657303734496,-82.06479430868099,0.7791920908893589,-0.7867800141991484,44.64441823793431,-45.07917421885419,-122.98522131917014,-2.1464970433134427,237.01477868082986,4.1366882638661435
19,-0.03507376989918631,0.15619425400811196,-2.0095789868363627,8.949271538859158,1.5249714588776593,0.33814055702767987,87.37442847159785,19.374026799888785,0.7970309549360666,0.263211196482917,45.66650985911832,15.080890679059802,-0.8656575473570434,0.21170644222982385,-49.59852396720478,12.129885635499088,-0.10998042314765663,1.448643310472817,-6.301414075423629,83.00114770995218,-0.3333632323160144,-1.460221444031681,-19.1003062565468,-83.66452589751387,0.8439999899129622,-0.8600311408965106,48.35763733109679,-49.276154623191104,-119.98544139273524,-2.094141006761921,240.01455860726475,4.189044300417666
