bin_idx_of_angle_to_dancer_deg,midpt_mean_rad,midpt_std_rad,midpt_mean_deg,midpt_std_deg,s_s_mean_rad,s_s_std_rad,s_s_mean_deg,s_s_std_deg,l_antenna_mean_rad,l_antenna_std_rad,l_antenna_mean_deg,l_antenna_std_deg,r_antenna_mean_rad,r_antenna_std_rad,r_antenna_mean_deg,r_antenna_std_deg,l_antenna_min_rad,l_antenna_max_rad,l_antenna_min_deg,l_antenna_max_deg,r_antenna_min_rad,r_antenna_max_rad,r_antenna_min_deg,r_antenna_max_deg,l_antenna_median_rad,r_antenna_median_rad,l_antenna_median_deg,r_antenna_median_deg,bin_angle_to_dancer_deg,bin_angle_to_dancer_rad,remapped_bin_angle_to_dancer_deg,remapped_bin_angle_to_dancer_rad
0,-0.00434728670111717,0.13991294684635688,-0.2490811803073644,8.01642135353447,1.3756694877893834,0.3042700063201896,78.8200556552554,17.433387194565746,0.7325868921349872,0.2137588128009819,41.974137045940445,12.2474778072233,-0.7403015599405767,0.213422554020916,-42.416154951546176,12.228211598301305,0.023225757452588706,1.3723834732979774,1.3307378780278512,78.63178089347902,-0.23454421528682315,-1.47373188422678,-13.438393645142732,-84.43861710005694,0.7497856792272714,-0.7295559388654584,42.959554959072406,-41.80047621569507,-172.4815901053461,-3.010371646413563,187.5184098946539,3.272813660766024
1,-0.0026266476044112252,0.14448050149330863,-0.15049582200091144,8.278122957500173,1.4272047964254675,0.3018989106396154,81.77281133600712,17.297533419247145,0.7616729139566023,0.20516470446929969,43.64064333914441,11.75507167113969,-0.7664329215684287,0.2261854025550045,-43.91337168575221,12.959468953869305,0.1833433333406601,1.4806946504701293,10.504799202280017,84.83755421953703,-0.28209753698882556,-1.540401784130472,-16.162998280495334,-88.25852098509816,0.7840054066378265,-0.7715239298181883,44.92020091578535,-44.205064971929716,-164.98214028925884,-2.8794815550347566,195.01785971074116,3.4037037521448297
2,-0.02727192486666352,0.13809359705782323,-1.5625661940577003,7.912180289193474,1.4482062023594091,0.3463433400811372,82.97610325986298,19.844011649113327,0.7425870561864296,0.20341840468483513,42.547104240526544,11.655016063725267,-0.7970264232744944,0.24635157236135038,-45.666250214036054,14.114905372717077,0.09255264398299246,1.3308591797498674,5.302875883002341,76.25261412591,-0.1524889306101295,-1.5819134814173312,-8.736972146423689,-90.63696604005986,0.7584907000488095,-0.8092621303630364,43.458315912720046,-46.367304589567816,-157.48269047317157,-2.7485914636559508,202.51730952682843,3.5345938435236355
3,-0.03936587609627473,0.1725434599771812,-2.255498557151475,9.886012039276919,1.532593059089999,0.2959604470100333,87.81111399690093,16.957284516480154,0.7691581733743473,0.2203787995864869,44.06951711234175,12.626775110465111,-0.8475098600217721,0.24955533078119144,-48.55873807497072,14.29846720875347,-1.484045109254927,1.3847577691741872,-85.02952136733846,79.34077582163198,3.03064855109701,-1.5221140208828494,173.64337116529668,-87.21070933427492,0.7765055565466252,-0.8597575141126271,44.49049115857872,-49.26047696331285,-149.9832406570843,-2.617701372277145,210.0167593429157,3.6654839349024417
4,-0.014955908437840115,0.15126354738492825,-0.8569104322723348,8.666762859333529,1.5415085650541762,0.3365903041419752,88.321934860872,19.28520385235993,0.8072145261557089,0.2351206244728721,46.24998551037472,13.471419458775907,-0.8378074343050548,0.2288566860161947,-48.00283003036362,13.112522222078601,0.11653125040600507,1.60531030304119,6.676748829646251,91.97750517312738,-0.14481249823893527,-1.5381104242807282,-8.297144969836658,-88.12723573636211,0.8103324677877295,-0.8474420601396078,46.42863040665763,-48.554853427871215,-142.48379084099702,-2.4868112808983383,217.51620915900298,3.796374026281248
5,-0.018098595813318852,0.15093139359659188,-1.0369731552163117,8.647731849112574,1.5358712991571242,0.339240114055556,87.99894331697789,19.437026776920035,0.8222200507156421,0.2314875126139092,47.109738737038796,13.263257482758405,-0.85937659336666,0.23686399013155085,-49.23865181223995,13.571306953166244,0.26294080297472044,1.5773224874791993,15.065398272232404,90.37392146363476,0.16907945136882815,-1.4840579881189124,9.687538965821304,-85.03025927188975,0.8085322816438494,-0.8675129890026839,46.32548733827537,-49.70483294263279,-134.98434102490978,-2.355921189519533,225.01565897509022,3.927264117660054
6,-0.02069150749427573,0.15816231294762675,-1.1855360511853126,9.062033009926347,1.4913521052409653,0.3454651865271411,85.44818139825749,19.793697156704933,0.8026192194664792,0.24694906803214878,45.98669383151362,14.149139352931163,-0.8428862895450151,0.22153052235184306,-48.29382700037125,12.692763964089155,-0.009422089054404387,1.3085698838394277,-0.53984593701378,74.9755315419236,-0.3145273341690911,-1.6257903244170935,-18.021088789389808,-93.15092396230436,0.8292761724753648,-0.8629280175405312,47.51402473360133,-49.44213342866351,-127.48489120882249,-2.225031098140726,232.5151087911775,4.05815420903886
7,-0.03990578202348427,0.1790295832149723,-2.2864328881146787,10.257639526204077,1.4705409747652212,0.3589870905985669,84.25579145510127,20.568445190978398,0.7593236106359509,0.2811723320952305,43.506038174075016,16.109987944907488,-0.8375658801538406,0.2365702026613594,-47.988989996975185,13.55447417105045,-0.21044316643819588,1.448643310472817,-12.057505264277758,83.00114770995218,0.18363756271667603,-1.460221444031681,10.521657303734496,-83.66452589751387,0.8070753928363958,-0.8312055857640268,46.24201375838844,-47.62457197197812,-119.98544139273523,-2.0941410067619204,240.01455860726477,4.189044300417666
8,-0.04984676166997026,0.16212127012129474,-2.8560090660837796,9.288864547250565,1.5230208171318154,0.36981282958253503,87.26266493221897,21.188714344870014,0.7755128165422591,0.2625189455581285,44.43361134617474,15.041227622705392,-0.874858614456195,0.2336892002080224,-50.12570627900284,13.389404889707402,0.06107729686277539,1.3962709706637204,3.4994713343046535,80.00043367566596,0.08378774868861887,-1.3736470117073414,4.800684374760659,-78.70417631158824,0.7916858964068393,-0.8904540837204944,45.360260564143196,-51.0192608473732,-112.48599157664796,-1.9632509153831144,247.51400842335204,4.319934391796472
9,-0.07479722968326064,0.1623468391422117,-4.285565580121478,9.301788700138005,1.5020390279844156,0.3557875941826502,86.06049696743956,20.38512754977914,0.740856244811845,0.28834147819152706,42.44793605362961,16.52074975893797,-0.8889350130660993,0.20359433446433753,-50.93222451009418,11.66509609758142,-0.18677867482280508,1.3415561654693102,-10.70162977039314,76.86550626114578,-0.2992294805856363,-1.3846011863079448,-17.144586343448765,-79.33180428425223,0.7649393184279988,-0.8942875207708615,43.82779452953809,-51.23890061138831,-104.9865417605607,-1.8323608240043086,255.0134582394393,4.450824483175278
