bee_id,mean_rad,std_rad,angle_to_dancer_rad,final_vector_rad,num_frames_following
LF1,-1.160495890384464,0.15733671622084225,1.9066107526387226,-0.9541826825637627,328
LF3,-1.3919579529765658,0.16134837810133199,0.8390205408898872,-1.2617526732431394,321
RF2,1.111444337678762,0.6368048167739331,-2.6480757715174366,0.6143588122751451,108
RF5,1.2544087213991162,0.12301006456568296,-1.724443825272797,1.2671897593598134,280
RF5_1,-1.0864192710852287,0.17560422249885974,2.1006541554774003,-0.8673739783341725,294
RF5_2,0.8828141436312675,0.15161018443593247,-2.3521320381198256,0.6278921123088856,270
RF8,0.8792828862726818,0.45548567778075905,-2.473138270662412,0.5123015165091721,267
n10,-0.3312114216368758,0.17841611392199463,2.1342562479972607,-0.48639571374107105,117
n11,-1.337004774918667,0.13221259729439414,1.5613002053338807,-1.1440664197275268,166
n11_1,0.22029595915348388,0.1458092188189366,-1.1182005551223932,0.1378441646013187,28
n12,-1.0271057894875972,0.3909903827104512,2.9672252861740605,-0.7920389088517621,39
n14,-0.6912295222428697,0.12513997058170737,1.0265097569476236,-0.775542365596541,32
n18,-1.5340308564608858,0.32338000146627427,0.8292662106582016,-1.2018238287777456,24
n18_1,1.874435835979952,0.3990903014594601,-0.8328369421355624,1.5058854356274738,28
n19,1.3305728487331665,0.3899020917216928,-0.7613474115394232,1.2518620830806557,59
n20,1.4615356873702918,0.21955444458221665,-0.8426995301102234,1.4460425471426182,40
n21,0.050339338449663984,0.06767470940048936,-3.011057003686067,0.027282417449710827,282
n22,1.1435316421610873,0.1333091061250804,-1.4654324446488263,1.147172225040835,94
n23,-1.6873007894911816,0.16471910447074958,1.5464773060352952,-1.411546742468965,306
n24,-1.0483233327415653,0.6529446899515421,2.4032079106860884,-0.6351259555586395,262
n25,0.1326530125306733,0.10106524615345491,2.8224605122885373,-0.0867118625210449,232
n26,0.5815125434194086,0.30570476911522415,-2.931462111447513,0.23293488349648428,148
n27,1.3818717495534187,0.24206624678225175,-2.2545705949038988,0.9202882102371358,166
n27_1,-0.8034009537578455,0.11401295298283166,2.036999447586994,-0.5737470071768529,296
n27_2,-0.945433147410244,0.19746080387148277,1.93948139530265,-0.6594667201618065,175
n28,-0.1011277507466124,0.08551575430684787,2.687753590844239,0.03510017036744684,349
n29,0.07306055742448603,0.09740878287690544,-2.7762569230088263,0.047580541305747515,294
n30,-1.7126568239607975,0.09537350064315782,0.5428924276221401,-1.8136645848245871,45
n31,-1.7191069640928833,0.4018746801800869,0.7287294768325756,-1.2950647666898107,289
n31_1,-1.5808949389462006,0.5617536907731988,0.9421133938545001,-1.0163956778974412,447
n32,-0.8980601838164044,0.3911321709851129,2.1046835117351064,-0.5359626186773225,223
n33,0.1729877327670577,0.1408504963594506,-2.873870207551401,-0.044529179971220634,83
n33_1,-0.9573105038480838,0.29282360429047344,2.250244248474199,-0.6305097645157394,283
n34,0.8456125023949772,0.30406514579202154,-2.5201563419950364,0.5103533428317519,51
n35,0.9771603078747164,0.05405706476761087,-1.8199063003316907,0.9956208095446542,115
n36,-0.5826757157134539,0.41676511070089467,1.9752550096874089,-0.469878535439219,80
n37,-0.5341376487017446,0.2317571464388219,3.1133306622567547,-0.29633445906003253,164
n38,1.3038402741272153,0.29508381717773574,-1.951264001336747,0.7944917753194582,222
n39,0.9242081800900799,0.1344442559325565,-1.724074505461276,0.702601399213608,250
n40,-0.7099138882561928,0.19383999042680936,0.7197038743653583,-0.9717864986538943,327
n41,-0.9393163196060299,0.1430152176828612,1.0580763150734809,-0.6687052632460824,296
n42,-0.8351531337632139,0.0835125386270429,1.7337841229161173,-0.8797793902016736,138
n43,-0.6599922816639925,0.11605341845622741,2.685087539228692,-0.7474785713140193,148
n44,0.2769480244233318,0.11154902860529199,3.038908601186556,0.20663770044252283,94
n45,1.4153226945989452,0.11462313200433424,-2.242554158248029,1.4989222674474902,111
n46,1.1483213399982217,0.1306631202525939,-1.611065375302325,1.166321007660915,284
n47,2.1366467523743626,0.163359987338304,-0.6473467747877688,1.8928380972028034,93
n48,0.9925083564454624,0.21652132224029735,-2.214166366873606,0.5702279458018547,173
n49,0.27753503046179695,0.13175195786758845,-1.3320552031769777,0.3750131099595029,76
n49_1,1.527224873697513,0.6438933247596323,-1.559664054044213,0.7564767777044317,345
n5,0.16778695366379326,0.09068375354780654,-2.816577995467429,0.07515826282576654,182
n50,-0.9233529756646184,0.13905531532919913,0.030499628099416753,-1.1095121617453931,45
n5_1,0.4367133345077412,0.2136709486211064,-2.2795930139549903,0.4440701982948558,232
n6,1.3259948314102914,0.11548968509276994,-1.3698620507609767,1.1607022623057366,186
n7,-1.3507869260287972,0.44216274712018283,1.7868059524327897,-0.6674863143144707,399
n8,0.4046444860444698,0.04991115273239976,-3.0739844057376886,0.44502173098343467,349
n8_1,-0.49953120612139523,0.22171704838704764,2.7662607519690923,-0.38041565062794724,98
n8_2,1.1223738505013179,0.6582219020845438,-1.8832918683104478,0.7305545869589256,306
n9,-0.4542001410630383,0.11183295635750715,2.6523288011089416,-0.4636282169644894,65
