bee_id,mean_rad,std_rad,angle_to_dancer_rad,final_vector_rad,num_frames_following
LF1,-0.4477974139645666,0.2105603941124846,1.9066107526387226,-0.09265932417184963,328
LF3,-1.8824479071535611,0.22549904906084306,0.8390205408898872,-1.7006542171640104,321
RF2,1.799629288713783,0.6967910301798959,-2.6480757715174366,1.292914259000603,108
RF5,0.9474745646417624,0.1577408519743442,-1.724443825272797,1.001191070800615,280
RF5_1,-1.3253654722324046,0.3034081217272157,2.1006541554774003,-0.9266531562422862,294
RF5_2,0.47784783510232653,0.2923624204483695,-2.3521320381198256,0.17826765244551046,270
RF8,1.0945587911592956,0.37205656025061085,-2.473138270662412,0.6922935977419271,267
n10,0.654636082483314,0.31877607667115454,2.1342562479972607,0.37195259960461996,117
n11,-1.0248593866041715,0.44919287136329183,1.5613002053338807,-0.44745024749028417,166
n11_1,0.5674366340898818,0.27120683183336547,-1.1182005551223932,0.4363404707988454,28
n12,-1.2162740200051774,0.4486506848818659,2.9672252861740605,-0.7657809965886693,39
n14,-0.5915690034849961,0.12287511836886988,1.0265097569476236,-0.5822402882413495,32
n18,-1.7905181733320044,0.26830813769469775,0.8292662106582016,-1.4964524846426168,24
n18_1,1.6392069059560033,0.15558585953134568,-0.8328369421355624,1.415412566566796,28
n19,1.5168901390827605,0.5430826293382839,-0.7613474115394232,0.9641545175908446,59
n20,1.833478022494277,0.09639264029476595,-0.8426995301102234,1.8029241269543874,40
n21,0.7396066810133117,0.18373905546376396,-3.011057003686067,0.8332363550925896,282
n22,1.665831651228645,0.2443934062758975,-1.4654324446488263,1.3746011872791175,94
n23,-1.5651799454635762,0.0831076110639607,1.5464773060352952,-1.422710801461693,306
n24,-0.5824691380314544,0.6882070566068306,2.4032079106860884,0.05104922812672674,262
n25,0.39713047546618574,0.14892535319445954,2.8224605122885373,0.3659635931281606,232
n26,0.7843120733712992,0.3693274916541129,-2.931462111447513,0.5354379596577648,148
n27,1.3875453176733377,0.3518292722176917,-2.2545705949038988,0.7619292904750827,166
n27_1,-1.2844432952063838,0.20329617291978586,2.036999447586994,-0.9230509028817724,296
n27_2,-1.094598344056299,0.2768327205053037,1.93948139530265,-0.7361195347436227,175
n28,0.45122477493514257,0.1585217476075319,2.687753590844239,0.6133594791477195,349
n29,-0.059829187222589564,0.14154860628821928,-2.7762569230088263,-0.09393058288645695,294
n30,-2.1470373400279796,0.37880806101396874,0.5428924276221401,-2.5569214100614452,45
n31,-1.8808556548575046,0.7729715322961133,0.7287294768325756,-1.1939153017342878,289
n31_1,-1.107675552551643,0.7900539228868554,0.9421133938545001,-0.5832623827588668,447
n32,-1.147017066014087,0.5717610348580476,2.1046835117351064,-0.5741975252816286,223
n33,0.3928894988942262,0.31115139837374367,-2.873870207551401,0.19024081329308107,83
n33_1,-1.082382965520437,0.4248759970261379,2.250244248474199,-0.6798289854812352,283
n34,0.7985477971437609,0.6339741960700187,-2.5201563419950364,0.1319436401127858,51
n35,0.6893953144813127,0.08826742018546228,-1.8199063003316907,0.8612588774795902,115
n36,-0.7346882685928375,0.4721337108517729,1.9752550096874089,-0.6935110925876478,80
n37,0.5728971327045356,0.22746360029189455,3.1133306622567547,0.7927941133026697,164
n38,1.3288532899940613,0.09524501557661698,-1.951264001336747,1.3650032913330477,222
n39,0.6530812022930674,0.09451181061082216,-1.724074505461276,0.4859400506444185,250
n40,0.11195014590943186,0.23769760319474942,0.7197038743653583,-0.36137118270771573,327
n41,-1.0482242120793894,0.35908672503037553,1.0580763150734809,-0.4911189860345473,296
n42,0.17843030792812442,0.19679907840793504,1.7337841229161173,0.26793342056884617,138
n43,-0.634522570146558,0.21560241958190146,2.685087539228692,-0.6187833312770179,148
n44,0.6771571722886205,0.1940270866907296,3.038908601186556,0.4263770717506081,94
n45,1.592005037561707,0.13805981657729674,-2.242554158248029,1.6791634854102924,111
n46,1.8641415933856198,0.13370701738980573,-1.611065375302325,1.748663059845403,284
n47,2.749667014619602,0.4512376067643234,-0.6473467747877688,2.0938283335102232,93
n48,1.5613698054888827,0.11707138514225202,-2.214166366873606,1.3160509848252282,173
n49,0.6503039574309439,0.19437483661686242,-1.3320552031769777,0.6049511328562254,76
n49_1,1.4921418724328426,0.920852583517078,-1.559664054044213,0.6298416568072387,345
n5,-0.05630475929347911,0.12005239376133764,-2.816577995467429,-0.2497156313100506,182
n50,-1.0034005304978688,0.12061956383441053,0.030499628099416753,-1.1767943863848138,45
n5_1,0.3543631420590443,0.11482366458774308,-2.2795930139549903,0.3677392094726007,232
n6,1.8021052528467525,0.08678675388333691,-1.3698620507609767,1.6971627820199329,186
n7,-1.2809904885658905,0.4386850784948166,1.7868059524327897,-0.4462647335911296,399
n8,0.839994019829347,0.16715665611564626,-3.0739844057376886,1.108412692054518,349
n8_1,0.1966290706635001,0.456599492918191,2.7662607519690923,0.6643385625827729,98
n8_2,0.9502026689177177,0.758269788818763,-1.8832918683104478,0.739553040972522,306
n9,0.969783022180934,0.10619422556937039,2.6523288011089416,0.9960554553722286,65
