bee_id,mean_rad,std_rad,angle_to_dancer_rad,final_vector_rad,num_frames_following
LF1,-1.456968490802341,0.25222999499886484,1.9066107526387226,-1.0617461140750053,328
LF3,-3.104443754983371,0.3239086096934336,0.8390205408898872,-2.9859943307337184,321
RF2,-0.060956486787627995,1.201009655755197,-2.6480757715174366,0.0829464728041267,108
RF5,-0.7485813746329786,0.08361902616254739,-1.724443825272797,-0.6902429174023395,280
RF5_1,-2.807294879486347,0.2975322450168503,2.1006541554774003,-2.451129959832997,294
RF5_2,-1.344334244342361,0.27891553301352023,-2.3521320381198256,-1.6027535802658273,270
RF8,-0.4555616169742174,0.45180808494691255,-2.473138270662412,-0.8414634134413548,267
n10,-0.039695272196200726,0.5482218123109358,2.1342562479972607,-0.5673420403872389,117
n11,-2.252356377238197,0.7097300661406324,1.5613002053338807,-1.3828473215448147,166
n11_1,-0.9154993044077129,0.09034516826250744,-1.1182005551223932,-1.0551193774737087,28
n12,-2.930826196482687,0.28867652502226265,2.9672252861740605,-2.5434081125770995,39
n14,-1.3270297324539102,0.1922153333595654,1.0265097569476236,-1.339719912359447,32
n18,-3.0418949989833286,0.3867068920148465,0.8292662106582016,-2.6443707538909416,24
n18_1,-0.15133365479757144,0.14103614006433018,-0.8328369421355624,-0.3374094497632575,28
n19,-0.2676858456294644,0.24014189952450812,-0.7613474115394232,-0.5524364683851193,59
n20,0.04975972952753649,0.11722140400755021,-0.8426995301102234,0.07048344981222066,40
n21,-0.6162905236910103,0.35094053751146426,-3.011057003686067,-0.35596074416985934,282
n22,-0.07662669609186912,0.25138056411078763,-1.4654324446488263,-0.3242829337857096,94
n23,-3.0832311717986456,0.11498444011487184,1.5464773060352952,-3.061057050474315,306
n24,-1.8963987560866513,0.8236206917573538,2.4032079106860884,-1.0976014114665937,262
n25,-0.822496628831201,0.21730545118255412,2.8224605122885373,-0.8286051405030406,232
n26,-0.6778450487615175,0.5011079663975793,-2.931462111447513,-0.9306345945972507,148
n27,-0.08597938450910769,0.46349184632615675,-2.2545705949038988,-0.951824219837861,166
n27_1,-2.700289369238474,0.20217779187711632,2.036999447586994,-2.3817857870034773,296
n27_2,-2.4858382080841497,0.33602545839613446,1.93948139530265,-2.184374014286097,175
n28,-0.5515928596158934,0.24652541289258664,2.687753590844239,-0.426230978372364,349
n29,-1.8148733374613049,0.14675751640815562,-2.7762569230088263,-1.8447175148808013,294
n30,2.6833510162306293,0.6259401951929353,0.5428924276221401,2.087257898173732,45
n31,0.018240883750090475,1.0809544434182676,0.7287294768325756,-1.5792938644613694,289
n31_1,1.4686043826095618,0.9281266644705082,0.9421133938545001,0.1126384641794369,447
n32,-2.642291966597047,0.8472663964549192,2.1046835117351064,-1.8488745997063694,223
n33,-1.252789322336181,0.4494166055997875,-2.873870207551401,-1.4385644122954524,83
n33_1,-2.563823188775519,0.5503001971981596,2.250244248474199,-2.1494119042325557,283
n34,-1.2835737091607724,1.0442692488387173,-2.5201563419950364,-1.839569852502898,51
n35,-1.1542125298054304,0.0911249757760663,-1.8199063003316907,-0.9306052541668799,115
n36,-2.0813144095624407,0.47777431208375876,1.9752550096874089,-2.061930840874459,80
n37,-0.6750325730080351,0.32074417734961785,3.1133306622567547,-0.35084461010833456,164
n38,-0.32317881477065535,0.15277932796814425,-1.951264001336747,-0.14956631097960282,222
n39,-1.2396718125822732,0.08087923345727174,-1.724074505461276,-1.3688234797561722,250
n40,-0.03222243744548159,0.3312089168335605,0.7197038743653583,-0.8153420518794021,327
n41,-2.0027282771460504,0.5131062780261835,1.0580763150734809,-1.2190609711925129,296
n42,-0.576446529713512,0.2891329494052516,1.7337841229161173,-0.3630837465795915,138
n43,-2.308938936998482,0.29155706711408225,2.685087539228692,-2.230668569018939,148
n44,-0.49691479701404795,0.2555851058217095,3.038908601186556,-0.8284313472235163,94
n45,0.3927319461105463,0.203268428950153,-2.242554158248029,0.5672902883290396,111
n46,0.4187443085165299,0.19154891572956903,-1.611065375302325,0.29252478902994916,284
n47,0.9560799376429099,0.7124120789955586,-0.6473467747877688,0.13942825988397245,93
n48,0.2561215418836955,0.15281702823927623,-2.214166366873606,0.005660206413029556,173
n49,-0.9032580627503255,0.16964174149611755,-1.3320552031769777,-1.046799527070973,76
n49_1,-0.7438461259015781,1.1158377194897802,-1.559664054044213,-1.2971456924654539,345
n5,-1.8268504318020151,0.1552828430457769,-2.816577995467429,-2.0607552822795094,182
n50,-1.46215607060172,0.1804680229443371,0.030499628099416753,-1.6595008831061204,45
n5_1,-0.9973280598094236,0.3030168316134188,-2.2795930139549903,-1.1854780931294924,232
n6,0.14855474867158946,0.12226665406823041,-1.3698620507609767,0.09659192491409385,186
n7,-2.6854415300578003,0.4735338444042682,1.7868059524327897,-1.8011781208300288,399
n8,-0.2789262763625202,0.22306189049918104,-3.0739844057376886,0.0984807627309332,349
n8_1,-0.9043057807944135,0.6727675920326928,2.7662607519690923,-0.2980585186529908,98
n8_2,-1.1188020063041701,0.357797903784926,-1.8832918683104478,-1.0221020529849099,306
n9,0.13742961438668644,0.15665482835795452,2.6523288011089416,0.17257435899321838,65
