bin_idx_of_angle_to_dancer_deg,midpt_mean_rad,midpt_std_rad,midpt_mean_deg,midpt_std_deg,s_s_mean_rad,s_s_std_rad,s_s_mean_deg,s_s_std_deg,l_antenna_mean_rad,l_antenna_std_rad,l_antenna_mean_deg,l_antenna_std_deg,r_antenna_mean_rad,r_antenna_std_rad,r_antenna_mean_deg,r_antenna_std_deg,l_antenna_min_rad,l_antenna_max_rad,l_antenna_min_deg,l_antenna_max_deg,r_antenna_min_rad,r_antenna_max_rad,r_antenna_min_deg,r_antenna_max_deg,l_antenna_median_rad,r_antenna_median_rad,l_antenna_median_deg,r_antenna_median_deg,bin_angle_to_dancer_deg,bin_angle_to_dancer_rad,remapped_bin_angle_to_dancer_deg,remapped_bin_angle_to_dancer_rad
10,-0.03802979483905977,0.09694984431889975,-2.1789467400265248,5.554816903923337,1.5396686497084353,0.31400728957954155,88.21651547689969,17.991292429250006,0.7311650929364344,0.18991583100999831,41.89267395254829,10.881375579592666,-0.8070969397924848,0.17863770615669655,-46.243248308033685,10.235186624676874,0.27631094835560144,1.1055210767636734,15.831451174033216,63.34169186131679,-0.403850135277605,-1.2486219837529087,-23.138908307194125,-71.5407698762941,0.7422590027655913,-0.799132109592879,42.528308164057684,-45.78689715305793,-146.9834607306494,-2.565345335725622,213.0165392693506,3.717839971453964
11,-0.039050327442751165,0.12723471264208686,-2.2374189510735385,7.290012041951396,1.580277399221674,0.33652486050345565,90.54322543531221,19.28145420807678,0.7498400291658043,0.21711005395463784,42.96266898116714,12.439489781458336,-0.8287321918476045,0.20424900833078302,-47.482856939493786,11.702606147086259,0.16571923844315883,1.3668110318237552,9.495012946915145,78.31250351542242,-0.24353208426402237,-1.2793395323170305,-13.953360604352811,-73.30075576600643,0.7540781567932957,-0.8567056281827348,43.20549580726019,-49.08561677997466,-143.9836808042145,-2.5129892991741,216.0163191957855,3.770196008005487
12,-0.03886218287299048,0.09870206259624842,-2.2266390612879468,5.6552116160010995,1.496452552326236,0.33775402761344986,85.7404154898733,19.35188029579574,0.7081482778041215,0.17691168908820143,40.57390758763391,10.13629313128456,-0.7859620936266163,0.21229978572479852,-45.032310822071175,12.163881713562677,0.21513080227187642,1.0735011024391627,12.32608701344194,61.50708247240507,-0.31633627308238016,-1.1187372528513284,-18.124733354518252,-64.09892297244114,0.728240460054402,-0.7990165603458652,41.72510483178265,-45.78027666887813,-140.98390087777958,-2.460633262622577,219.01609912222042,3.822552044557009
13,-0.04044756694831797,0.16048753489595782,-2.3174748777114624,9.195258413996905,1.60020491226261,0.3513010505651015,91.68498782874975,20.128067535892242,0.7583954467260519,0.21632184963824228,43.452858299341436,12.394329000734876,-0.8405980225457133,0.2567390471576943,-48.16271895891219,14.710063838346098,0.2690703865517878,1.2563959447996882,15.416597541371063,71.98618503437369,-0.00886403376840269,-1.310854353484604,-0.5078717243909168,-75.10642201101794,0.7245088028405149,-0.8820098319797272,41.51129662283737,-50.535440861481234,-137.98412095134466,-2.4082772260710548,222.01587904865534,3.8749080811085315
14,-0.03077541802278061,0.1134656075337178,-1.7633015654561777,6.501100431569828,1.4798481739576346,0.3359307152323181,84.78905468791413,19.247412191622942,0.7087914456678104,0.2111627133528865,40.61075839174173,12.09873226565119,-0.7711073035588618,0.1925057956933772,-44.18119404563598,11.029769625038213,0.29069684402095347,1.261289038677257,16.655702280173433,72.26653866231969,-0.2916338953349552,-1.2079433931210737,-16.70939136565292,-69.21005831654956,0.7322583363682613,-0.8037157574492155,41.955312187172375,-46.049520830000205,-134.98434102490978,-2.355921189519533,225.01565897509022,3.927264117660054
15,-0.05013160680571982,0.11992615980370652,-2.87232949017706,6.871262809963845,1.5080756339593737,0.33745910794709433,86.40636901238813,19.33498264361816,0.7022472696525703,0.2044584217316878,40.23580472567774,11.714604651131584,-0.802919163519539,0.20930121647744787,-46.00387935984399,11.992076351111766,0.3551430748787113,1.2558483885530658,20.348199313848728,71.95481237239619,-0.3840824561398975,-1.2696578074304794,-22.00630372183468,-72.74603379160028,0.7078626146586133,-0.8357952488023052,40.55754029503387,-47.887540293458656,-131.98456109847487,-2.30356515296801,228.01543890152513,3.979620154211576
16,-0.05974337669065122,0.13309942130243047,-3.423043338234574,7.626035096262909,1.5323578223078984,0.26970655596855275,87.79763592210033,15.453047364006995,0.7061886641327173,0.1626464838434446,40.461629994786314,9.318957076872108,-0.8262114543635843,0.212599231995849,-47.33842932039901,12.1810387210848,0.2790396801456362,1.0685826404927177,15.987795989025386,61.22527536117806,-0.1594956266559089,-1.276078026945489,-9.138426258177853,-73.11388527335787,0.7118100070025183,-0.8127885718723092,40.78370921642187,-46.5693548047489,-128.98478117203996,-2.251209116416488,231.01521882796004,4.031976190763099
17,-0.06193288989532997,0.15774133303623908,-3.54849320405083,9.037912637744043,1.3707609677949293,0.3877756769424506,78.53881817591761,22.21790968663089,0.6239315987337508,0.27588895022225757,35.74864731229394,15.807272462030214,-0.7473582661334861,0.2199622356798533,-42.82047443366372,12.602907756717524,0.0968197259893485,1.166212659433972,5.547361672802758,66.81906340029423,-0.33932958576429223,-1.2664767070829235,-19.442153128216447,-72.56377016747773,0.5777295507438931,-0.7089739256493945,33.101464957614205,-40.62121372453213,-125.98500124560505,-2.1988530798649655,234.01499875439495,4.084332227314621
18,-0.03697072304792837,0.20321096941123362,-2.1182663961933343,11.643130898025758,1.339020155398515,0.3762900003798566,76.72020358728655,21.559828894741926,0.6349388271849277,0.25034611548749014,36.3793150466827,14.343775834927879,-0.7083834921648315,0.29972601866328763,-40.587384377783465,17.173035879665726,-0.07394775597774547,1.2038537259397697,-4.23689432198812,68.97573764744767,0.32026297110212876,-1.3377232710412166,18.349716578472226,-76.64589758709681,0.6244885651395484,-0.7421999048981605,35.780559136676715,-42.52492210567567,-122.98522131917014,-2.1464970433134427,237.01477868082986,4.1366882638661435
19,-0.07313918863690194,0.14492361225726677,-4.19056682590567,8.303511334131791,1.4503468162039574,0.35463959042442533,83.09875139872288,20.319351779567693,0.6512544056111942,0.2432514873274634,37.31412883082247,13.937283584143682,-0.7955708876485943,0.21370115176336751,-45.58285416574105,12.244174073125649,-0.021915921810555666,1.0689203926474804,-1.2556898238835494,61.24462713416742,-0.43158636725585936,-1.273986107366473,-24.72807733914389,-72.99402711039947,0.6913749429110807,-0.8054955798999304,39.61286628990316,-46.1514971447088,-119.98544139273524,-2.094141006761921,240.01455860726475,4.189044300417666
20,-0.03848419957027227,0.16206151561510926,-2.2049822133157777,9.285440866239249,1.4981478856237818,0.36157440315826495,85.83755093269068,20.716687280930284,0.7099280115876425,0.24575111587930426,40.67587882208652,14.08050175051456,-0.7845939815191976,0.23942288641917486,-44.95392377241533,13.717920910658796,-0.17386448058949977,1.0854748624040633,-9.96170094501256,62.19312838329658,0.011064555369719729,-1.2089613799450498,0.6339523248737526,-69.26838466516332,0.7597940038992309,-0.8193827291849363,43.53298972277234,-46.94717218820775,-116.98566146630033,-2.041784970210398,243.01433853369969,4.241400336969188
21,-0.08172151299000419,0.14029092594293507,-4.6822977897507725,8.038077960512569,1.5185934748035308,0.40015287995394905,87.00899690234864,22.927071181366365,0.6764180960975845,0.2708131254493338,38.75590209266613,15.51644912499373,-0.8398642315478733,0.21464042800124764,-48.120675831691266,12.297990637353106,0.1438047051808163,1.4524045980850753,8.239402680983858,83.21665361566941,-0.3765202853270707,-1.4122127594750198,-21.57302325030269,-80.91383089244229,0.7129025486012768,-0.8518573836503247,40.84630723897321,-48.807832830220185,-113.98588153986543,-1.989428933658876,246.01411846013457,4.2937563735207105
22,-0.0531089245279146,0.16542258677212612,-3.042917229928325,9.478016058179467,1.416171438096982,0.4339975193085569,81.1406464699294,24.866226175527764,0.6545869359463095,0.30508256177847254,37.50506875412389,17.47994319294568,-0.7594757438389128,0.23496228357446008,-43.51475476452854,13.462347193572588,-0.07008487960570287,1.1839160101574853,-4.015567809089271,67.83339067999141,0.09223825175526118,-1.166554172293701,5.284862535241623,-66.83863064580613,0.6602360493810795,-0.7714139214597074,37.828739111926865,-44.198761957277604,-110.98610161343052,-1.9370728971073534,249.01389838656948,4.346112410072233
23,-0.07334049868530945,0.1540644792357881,-4.202101042052995,8.827244433091565,1.4889986416926044,0.3677936511817923,85.31333786969853,21.073023944423483,0.6726929546519482,0.2731158379152632,38.542467209741915,15.648384830723652,-0.8173290804043072,0.2015102516596849,-46.82950678047552,11.545686948719037,-0.25403937068711246,1.2566644977592603,-14.555383770530984,72.0015719855329,-0.24864165040709924,-1.3188544609925503,-14.246117179494053,-75.5647944068742,0.6979028225950592,-0.8183424621089178,39.98688624496432,-46.88756927518548,-107.98632168699561,-1.8847168605558309,252.0136783130044,4.398468446623755
24,-0.06381958423053513,0.16290482359425892,-3.6565928266893266,9.33375885427423,1.4585739741262298,0.3598775903382621,83.5701328250567,20.619467067720432,0.6653607193000735,0.28704454155435427,38.12236106968287,16.446440763332077,-0.791755030606113,0.18819825823751601,-45.364221661981595,10.782965908722847,-0.023394621611578063,1.175353583839094,-1.3404130816489674,67.34279978955585,-0.40441091476215346,-1.3534562837931654,-23.171038604896275,-77.54733281680898,0.6647913027338401,-0.7997739436112701,38.089735903652866,-45.82367153345967,-104.98654176056071,-1.8323608240043088,255.01345823943927,4.4508244831752775
25,-0.0703558367324173,0.14674914802824157,-4.0310925088789995,8.40810682915881,1.5277497598530907,0.28747325965124926,87.53361339170715,16.47100450088504,0.694264562943812,0.21413570527202644,39.778429322175114,12.269072155144407,-0.8342354946115167,0.19632924263331375,-47.79817296124864,11.248836997888786,0.1823958826965555,1.1500059110655325,10.45051427907587,65.8904851191521,-0.48699191212570386,-1.2192292366824975,-27.902581221808692,-69.85668952086404,0.7261281067845782,-0.7936000120984861,41.60407590458109,-45.46993131477432,-101.9867618341258,-1.7800047874527862,258.0132381658742,4.503180519726801
26,-0.05262494230608361,0.14789465698774723,-3.0151870912580447,8.473739657932905,1.5279981303333683,0.30862010795990424,87.5478439719827,17.682629658974335,0.7116023352765333,0.23353658608139322,40.77181050299873,13.380660744357476,-0.8163924543221768,0.19157878027338537,-46.77584205898757,10.976655553929133,0.2165147440181548,1.2760662215855179,12.405381034595656,73.11320887605588,-0.413851494395831,-1.3454872071002746,-23.711943974063157,-77.09073835569026,0.7334711655856967,-0.7958774386815168,42.024802182601576,-45.60041824613288,-98.98698190769089,-1.7276487509012637,261.0130180923091,4.555536556278322
27,-0.08591015915937916,0.14499974237246716,-4.922289537129599,8.307873268426619,1.4780532188228195,0.30087924961739465,84.68621133427388,17.2391111461399,0.6533531352881332,0.23356327844732322,37.43437718364993,13.382190104270483,-0.8250845843403782,0.1804739397548923,-47.27386442400949,10.340395060053611,0.08506796161037045,1.2828870144794569,4.8740351720551365,73.5040115218114,-0.5073123471433715,-1.420792423702831,-29.066856386190892,-81.40540944233526,0.6724531018239919,-0.8178259278619924,38.528724654995735,-46.857974042862686,-95.98720198125599,-1.6752927143497416,264.012798018744,4.607892592829844
28,-0.09915547130906788,0.1448018494480806,-5.681190021640114,8.296534839063767,1.4958059693704513,0.2383741605759541,85.70336901540175,13.657833345975947,0.6494258742842893,0.18995069444974316,37.20936170308336,10.883373107549355,-0.8480839155823836,0.1852451494440924,-48.59162903579977,10.613765238416702,0.18601625018579465,1.2916897025795187,10.65794605649565,74.00836839831499,-0.06738772265332776,-1.2488734045355976,-3.8610320990338103,-71.55517522602406,0.6665485949822021,-0.8481388638323579,38.19042133285506,-48.59477733861493,-92.98742205482108,-1.622936677798219,267.0125779451789,4.660248629381368
29,-0.08977088950774004,0.14499567989035514,-5.1434930919287485,8.307640505347253,1.4841204423580763,0.2536997249591786,85.03383763620654,14.535923503790725,0.6522122237274526,0.21187762901553167,37.36900776642524,12.139693915828556,-0.8320107713398808,0.17099254828394897,-47.67070570719936,9.797151344857223,0.1444882434757367,1.1699463634835068,8.278566540418364,67.03298888428347,-0.32022671190457935,-1.1910810887579804,-18.347639079484114,-68.24391944367927,0.6693900733018885,-0.8255174296391177,38.353226048151015,-47.298664632809334,-89.98764212838617,-1.5705806412466965,270.01235787161386,4.71260466593289
30,-0.10664029993786883,0.12621413655512717,-6.110039112449099,7.23153733949663,1.4385741279538449,0.2847375778383876,82.42422604846817,16.31426147891737,0.6132674347179146,0.18598807821807048,35.13763572215124,10.656331921644476,-0.8271178926354672,0.19453103882026412,-47.390364407767024,11.145807508696711,0.2629947316809176,1.106670248931081,15.0684881594921,63.40753457644314,-0.3635021685175377,-1.2200221246022926,-20.827140099908135,-69.90211865229521,0.618364474077869,-0.8522728875560653,35.42967456548869,-48.83163945039032,-86.98786220195127,-1.5182246046951742,273.01213779804874,4.764960702484412
31,-0.14469333844982568,0.13356864407805086,-8.29031761683301,7.652919580957371,1.461131342958545,0.25847612874180786,83.71665926580667,14.809591281785703,0.5856400475150312,0.19182805492220603,33.55470303645228,10.990937939246162,-0.8751798878751988,0.179250590010797,-50.144113889981504,10.27030228284854,0.10618943315123258,1.0182757444968138,6.084206348452216,58.342902540209195,-0.44925650986947263,-1.4888406245873127,-25.740501934298198,-85.30428415647444,0.5979564993089508,-0.9027559772895759,34.26038374282021,-51.724107428900695,-83.98808227551636,-1.4658685681436519,276.0119177244836,4.817316739035935
32,-0.13742394469698782,0.1528262960928007,-7.873812035176633,8.756301764734143,1.4548874734844723,0.2770040784601836,83.35891189711172,15.871164603679237,0.5898771420559417,0.21058061436252765,33.79747067104437,12.0653804502448,-0.8652644757109771,0.2018997444424948,-49.57600262083892,11.56800324132485,0.1427719450196109,1.0559201206928615,8.180229882497539,60.499766418645464,-0.4866340325865647,-1.4226363060630633,-27.88207623464193,-81.51105611949518,0.5612441433269553,-0.8825863470208188,32.156920689070006,-50.568472740161596,-80.98830234908145,-1.4135125315921293,279.01169765091856,4.869672775587457
33,-0.1660834289205364,0.1429497497680634,-9.515879524207733,8.190417344161252,1.4083014624490229,0.2769941210105739,80.68973008043059,15.870594083841887,0.5382612399467912,0.2133110580569522,30.84009732442965,12.221823350133436,-0.8711432377251485,0.18403699453676067,-49.912830873012766,10.544543061228575,0.14801562682626174,1.0686455555304804,8.480670719128165,61.22888012730977,-0.4701461780994418,-1.1835163081986242,-26.937391759303953,-67.81048944468556,0.5048613716591257,-0.8786577135511072,28.926425835253575,-50.34337862309329,-77.98852242264655,-1.361156495040607,282.01147757735345,4.922028812138979
34,-0.17719527621524067,0.14787873424028666,-10.15254147678815,8.472827351705162,1.4428827761067353,0.2976614350240677,82.67109340303563,17.054743950686664,0.5441538885969401,0.20196541504655244,31.177721222236645,11.571765889775428,-0.8993815801991705,0.21719531801757636,-51.53076871721924,12.444375052408851,0.0952768590116873,0.9698688823996289,5.458961906632666,55.569393642568706,-0.2766683390818976,-1.2725223689579854,-15.851928154287101,-72.91016107728193,0.5470415237495941,-0.9669410041924518,31.343170529257332,-55.40163857836912,-74.98874249621164,-1.3088004584890847,285.01125750378833,4.974384848690502
35,-0.12512589655940864,0.18076871023409036,-7.169185780644623,10.35728416443671,1.341194440971428,0.3006983949142655,76.84478097407064,17.22874893494551,0.5472734459449855,0.22681552847502093,31.356458692228667,12.995572509648044,-0.797318961269907,0.24367120648251414,-45.683011406520414,13.961331720308886,0.0858586165042206,1.0366462609749363,4.919336360524114,59.395455601881146,-0.15366720942185616,-1.2602914737821493,-8.804482549425318,-72.2093824040396,0.489345777480248,-0.8428643818913799,28.037447772166132,-48.29257178427892,-71.98896256977673,-1.2564444219375621,288.01103743022327,5.026740885242024
36,-0.14968070593583827,0.20747700988902504,-8.576072724662302,11.88755701263518,1.3541270826676488,0.2806064521589339,77.585766761219,16.077565412846557,0.5292402135428396,0.23310676435259112,30.323230584607142,13.356033773354099,-0.8300470286990933,0.26587526013964446,-47.558191541832365,15.233530282944475,-0.022384320339286386,0.9879200290610749,-1.2825270827099569,56.60364816164123,0.18191887041890395,-1.2077740552439347,10.423183488790515,-69.2003559708778,0.5039213760353598,-0.8504763277250053,28.872568053251022,-48.728704154427845,-68.98918264334183,-1.2040883853860398,291.01081735665815,5.079096921793546
37,-0.14191777267573125,0.19720092692979332,-8.131289412216436,11.298780829144896,1.4102446027092572,0.21084619837861393,80.80106381634398,12.08059729347268,0.5638553804457036,0.22752214758183345,32.306533555282186,13.036058802191706,-0.8476412845256514,0.22010376597237638,-48.5662681443676,12.61101684515235,0.18519393622694102,1.4248625821290195,10.610830937218642,81.63861234210546,0.08321715977660689,-1.1928795295603007,4.767992038265412,-68.34696251135635,0.5144259509039312,-0.8558736539437842,29.474435858799353,-49.03794816741918,-65.98940271690692,-1.1517323488345175,294.0105972830931,5.131452958345069
38,-0.10158457855791925,0.2280854054149747,-5.820367614983931,13.068331098808384,1.3368990437050678,0.19259543060413184,76.59867283937618,11.034905327121486,0.5677580032294043,0.2049606969161076,32.530137369819826,11.743382899352993,-0.7714049337780096,0.28415569272959096,-44.198247001048706,16.280921918021814,0.14359325698984549,0.9596260364774069,8.227287592055553,54.9825218010226,-0.1034569637520014,-1.3169635886333095,-5.9276473842276225,-75.45645540109176,0.5575670027206947,-0.8443100561907544,31.946236051655095,-48.37540282018361,-62.98962279047201,-1.099376312282995,297.010377209528,5.183808994896591
39,-0.13699633820770662,0.24448280351296744,-7.849311988048414,14.007832804819211,1.4100280599832669,0.3096858708261306,80.78865683206047,17.74369337317087,0.5707004358352354,0.23705715771452449,32.698726339635634,13.582374640409377,-0.8445957397522474,0.33435705329711185,-48.391771282533426,19.157248004355235,0.14568997571303804,1.1682362180096908,8.347420725720546,66.93500476628041,-0.22248863699941135,-1.5502221524544968,-12.747659889684483,-88.82118664332874,0.5614526316736071,-0.8837886513156319,32.168866191410814,-50.63735970194484,-59.989842864037115,-1.0470202757314726,300.0101571359629,5.236165031448114
40,-0.17509500463223615,0.30095746737644186,-10.03220477925073,17.24359269361628,1.366987306627875,0.20138100090232378,78.32260331773298,11.538281425823376,0.5097422843299224,0.2847603539317939,29.206081531462154,16.315566452943347,-0.8608677434871161,0.34600473374502017,-49.324088420762514,19.82461093513743,-0.01596583634517017,0.9068920184222056,-0.9147750389748263,51.96108512969288,-0.07760941201198171,-1.7101802498381864,-4.446691758778467,-97.98611052235677,0.6045496537832955,-0.8661878763362661,34.638143667877955,-49.628909579467724,-56.990062937602204,-0.9946642391799502,303.0099370623978,5.288521067999636
41,-0.2163483163769757,0.21835831886327586,-12.395845433161778,12.511010092437578,1.4738830371786804,0.19338757725426012,84.44727752626179,11.080291986929263,0.5198735676785793,0.2547690575597159,29.78656130839136,14.597191748697261,-0.953929047903622,0.22168854357484916,-54.65610839981047,12.7018179132409,0.05663229160797281,1.0630914494968584,3.2447912932909926,60.91065329261509,-0.6493310143762946,-1.4301821451239096,-37.203926630710264,-81.94340085056663,0.5598981053151048,-0.9110383457208784,32.079798391926786,-52.19865218438672,-53.99028301116729,-0.9423082026284277,306.0097169888327,5.340877104551158
42,-0.17618560972633368,0.2170807101420394,-10.094691848257987,12.437808504841623,1.3942865503306088,0.16202901252273108,79.88673476579872,9.283578576224855,0.5226151501239764,0.21502559060902696,29.94364241169977,12.320058829205113,-0.8753047126261757,0.24684866114122825,-50.15126582139125,14.143386461847387,0.02923143737222041,0.7689427272459617,1.6748379905292152,44.05717295847282,-0.346358574510204,-1.190120095419125,-19.844884517602146,-68.18885858122268,0.5531214429600916,-0.9358338140429765,31.69152423979935,-53.61932787029326,-50.99050308473238,-0.8899521660769052,309.0094969152676,5.393233141102681
43,-0.39265037682430837,0.15481258627294908,-22.49720941625426,8.870107808944926,1.409156321855579,0.22068449417762429,80.73870991650332,12.64429012035726,0.311881132139586,0.189918145569606,17.869472581360213,10.88150819408962,-1.0966722471718158,0.19010903421002884,-62.834691272072874,10.892445307542836,-0.06856652217211295,0.6386366579339944,-3.928572336352254,36.591185141957915,-0.7490055211355409,-1.3994103535289342,-42.91485519306327,-80.1803070641184,0.31414834897029353,-1.0713470891674688,17.99937453700078,-61.38366660292184,-47.9907231582975,-0.8375961295253832,312.0092768417025,5.445589177654203
44,-0.3555786480762051,0.19938286783629475,-20.37315581973414,11.423796834234377,1.5537092584013203,0.29545944940430424,89.0209830967967,16.92857946812572,0.41900247819868897,0.187072487177503,24.007073606307166,10.718463978286131,-1.1296263930152928,0.29744267249932976,-64.72282474636269,17.04220978130355,0.23606479873772057,0.747353513810368,13.525516659276592,42.82020214560617,-0.7204280239915769,-1.6347334502948585,-41.27748521766697,-93.66332733075453,0.3209741570371129,-1.0703776103279417,18.39046453099588,-61.32811955708969,-44.99094323186259,-0.7852400929738608,315.0090567681374,5.497945214205725
45,-0.2886519518668562,0.1378453668309338,-16.538538590184245,7.897957744845134,1.3571745196505969,0.33344281005706267,77.760372038674,19.10486572525205,0.39081723398975043,0.25432420380481874,22.392178068589445,14.571703506041107,-0.96748792912864,0.16964800388188553,-55.43297506892318,9.720114625251048,-0.08865168544111372,0.6787111259236652,-5.079367422497182,38.88728302399817,-0.6137913038743235,-1.1762086796913547,-35.167651213830545,-67.39179317296953,0.44962761837668924,-0.9593290267393297,25.76176488550311,-54.96550439655649,-41.991163305427676,-0.7328840564223382,318.0088366945723,5.550301250757248
