bee_id,mean_rad,std_rad,angle_to_dancer_rad,final_vector_rad,num_frames_following
LF1,-0.908970920326496,0.14972093382918253,1.9066107526387226,-0.7983356582045362,328
LF3,0.832028949180526,0.29921045831112786,0.8390205408898872,1.084234178239626,321
RF2,1.312268889453816,1.0569433703636981,-2.6480757715174366,0.8179840599037975,108
RF5,-1.4309832240264493,0.4580272698397296,-1.724443825272797,-1.7045524837534942,280
RF5_1,1.8292683493580206,0.15709145907129074,2.1006541554774003,1.6542882224666968,294
RF5_2,-2.1221991529114472,0.5115701185293747,-2.3521320381198256,-2.4421205361234235,270
RF8,-0.23532717790324353,0.5407095800358388,-2.473138270662412,-0.04529952828858175,267
n10,0.0830671532219025,0.31431393925037227,2.1342562479972607,-0.25754180195930143,117
n11,-0.15153872499407628,0.9880578540965284,1.5613002053338807,-0.5268232966894093,166
n11_1,-0.4147063589068627,0.11417845309992919,-1.1182005551223932,-0.4361797690898622,28
n12,2.7494217829619556,0.6616573523341546,2.9672252861740605,-1.3267987261971275,39
n14,0.02766310214902923,0.1867278343381324,1.0265097569476236,-0.11880834924733563,32
n18,1.3122454602395166,0.2421712049144216,0.8292662106582016,1.4607594940047495,24
n18_1,0.004462079548387621,0.17374672444860187,-0.8328369421355624,-0.12865473188580712,28
n19,0.332981405021604,0.6160698764815283,-0.7613474115394232,-0.0013590210300847838,59
n20,0.8346127483410162,0.5114240209075906,-0.8426995301102234,0.9731230298229532,40
n21,-0.09274264819375233,0.2084557354254596,-3.011057003686067,-0.035513817348091004,282
n22,0.25205152301337996,0.21139115791395408,-1.4654324446488263,0.3751840167907962,94
n23,-2.099334001317227,1.6907847368142008,1.5464773060352952,0.7061555035662241,306
n24,-0.9855470727327456,1.1208002122868679,2.4032079106860884,-0.5014144926274924,262
n25,0.4284680575149018,0.5028326896475928,2.8224605122885373,-0.06115471755345048,232
n26,1.2370976915766496,0.5409014565410843,-2.931462111447513,0.1889406657753928,148
n27,2.758276654638622,0.8747285025707677,-2.2545705949038988,-2.9527139014665043,166
n27_1,1.959504331724732,0.4099559921000785,2.036999447586994,2.510945027397582,296
n27_2,2.2937608817335446,0.7326366081739352,1.93948139530265,1.7718499564304566,175
n28,0.2909109283195108,0.1273251166899745,2.687753590844239,0.37098537040628454,349
n29,-3.0892943211774875,0.5993212044471394,-2.7762569230088263,2.989034576759431,294
n30,0.7572245221542993,0.7951302927477291,0.5428924276221401,1.0225637512619028,45
n31,0.2234778653416809,0.1588406725721218,0.7287294768325756,0.07883956519098212,289
n31_1,-0.308427054575795,1.1056756118940037,0.9421133938545001,0.24362394240185914,447
n32,1.6189864657817346,0.12083110732315093,2.1046835117351064,1.4067570995391612,223
n33,-0.7468627374536769,0.37542854801189557,-2.873870207551401,-0.6776408288746925,83
n33_1,1.556095834959101,0.19516773429716372,2.250244248474199,1.9851180196841485,283
n34,2.9624897116957385,0.6452660093592799,-2.5201563419950364,-2.7972779818779845,51
n35,-2.104893552588977,0.10160374977660454,-1.8199063003316907,-2.2508524406376655,115
n36,2.1471948770930203,0.9926435520270549,1.9752550096874089,2.805075638787789,80
n37,-0.7342280094439202,0.16846370353024814,3.1133306622567547,-0.4574661166974303,164
n38,-1.02316523877204,0.4593512800220486,-1.951264001336747,-0.609279106292568,222
n39,-1.903208977286079,0.21035506550119895,-1.724074505461276,-1.964632057004922,250
n40,0.15474477194405845,0.14200491855973016,0.7197038743653583,-0.05539542994763136,327
n41,0.3457931061128092,0.6052026189534364,1.0580763150734809,0.24570273171410006,296
n42,-0.5240609169157415,0.12958766571866867,1.7337841229161173,-0.4983916699276396,138
n43,-2.3405845682081345,1.4443841220193447,2.685087539228692,-1.471814155706614,148
n44,0.1557253680775741,0.21643915895839982,3.038908601186556,0.37064562638937515,94
n45,2.298727260411926,0.6946657711220637,-2.242554158248029,1.9188632816353675,111
n46,0.8418355687079409,0.18211000737129052,-1.611065375302325,0.850734078184991,284
n47,1.9514790219022862,0.14153412043530073,-0.6473467747877688,1.8636612196663567,93
n48,0.8852735632282283,0.31336846720330314,-2.214166366873606,0.3274524363559812,173
n49,-0.546919369741937,0.13755815385336453,-1.3320552031769777,-0.6168519586781132,76
n49_1,-2.452200870443435,0.6849907376772831,-1.559664054044213,-1.684266162307801,345
n5,-2.8971478853786605,0.22760226767398936,-2.816577995467429,-3.078648768491802,182
n50,-0.6965010888639442,0.08892401721060349,0.030499628099416753,-0.6511600671449109,45
n5_1,-1.1073826741512232,0.4491857148124647,-2.2795930139549903,-1.41799451502022,232
n6,0.95442791797376,0.18477649060583326,-1.3698620507609767,0.7419580902299124,186
n7,2.087269012359985,2.055742774601574,1.7868059524327897,0.700105028794819,399
n8,0.6902205569750972,0.3167326730656929,-3.0739844057376886,0.6822666601851879,349
n8_1,-0.40499624662513023,0.3798440579594215,2.7662607519690923,-0.31556251409546654,98
n8_2,-1.200045818188951,0.5162556940815786,-1.8832918683104478,-0.4003469887966795,306
n9,-0.409646834878028,0.1688300749860561,2.6523288011089416,-0.3803746417826763,65
