bee_id,mean_rad,std_rad,angle_to_dancer_rad,final_vector_rad,num_frames_following
LF1,-0.4524730373070587,0.18869721590492122,1.9066107526387226,-0.5566333617778891,328
LF3,0.4410742983172349,0.10148504196337792,0.8390205408898872,0.6075708900834307,321
RF2,1.75285058936847,0.8495898861267845,-2.6480757715174366,1.2981601829332423,108
RF5,2.926268929073209,0.4199670347420912,-1.724443825272797,3.127938287173714,280
RF5_1,0.9281520308032238,0.14545238527100593,2.1006541554774003,0.8356627581641252,294
RF5_2,2.9310275535770502,0.3629945419416044,-2.3521320381198256,2.78966658981202,270
RF8,1.6579700012284135,1.1763363434277365,-2.473138270662412,1.7138132858634916,267
n10,0.1664743179791488,0.18992691268305179,2.1342562479972607,0.02394467477517015,117
n11,0.19631473903509633,0.46986686294146746,1.5613002053338807,-0.14804392935974575,166
n11_1,0.3768618067567746,0.35192828230638834,-1.1182005551223932,0.3753295554073031,28
n12,0.7597588531197244,0.7075702138858266,2.9672252861740605,0.48549703574247316,39
n14,0.866389512324151,0.08333996743408804,1.0265097569476236,0.7927090427814354,32
n18,0.3299245759531866,0.25437742772542565,0.8292662106582016,0.6155219911793273,24
n18_1,2.1215126684794336,1.1202939134580945,-0.8328369421355624,2.564325958893881,28
n19,2.173931430265486,1.03138104841976,-0.7613474115394232,2.346039607770285,59
n20,1.9970478503853641,0.5893248988837768,-0.8426995301102234,2.1784041892656565,40
n21,0.4022561071523705,0.1666240879991766,-3.011057003686067,0.2905250326092459,282
n22,1.7789357353502604,1.06142760570637,-1.4654324446488263,2.4364001758754945,94
n23,-0.26763627833906467,0.44415525670984357,1.5464773060352952,0.245071383945192,306
n24,0.33739318297769394,0.7226623632684039,2.4032079106860884,0.014284547586461471,262
n25,1.525617507588291,0.28864704790881685,2.8224605122885373,1.0509685799193687,232
n26,1.9339309163238152,0.315573509440579,-2.931462111447513,1.3960232661150522,148
n27,3.0201863440844328,0.1423859493383095,-2.2545705949038988,2.7854210637133177,166
n27_1,1.1230041443092045,0.19270007513136886,2.036999447586994,1.4739595269648211,296
n27_2,0.9634663757558517,0.2002164378582293,1.93948139530265,1.1199227902261089,175
n28,0.9197752299802753,0.06447291267275722,2.687753590844239,0.9780870773505493,349
n29,1.669268293693051,0.2022327178411287,-2.7762569230088263,1.674632626390329,294
n30,0.2621989742907722,0.28173775065589557,0.5428924276221401,0.4300575600894925,45
n31,0.2009626500347097,0.12106366973371423,0.7287294768325756,0.3848614801001997,289
n31_1,-0.5085080122122694,0.597125395073037,0.9421133938545001,0.26469194300808896,447
n32,1.1690778193164544,0.2682495417463791,2.1046835117351064,1.3306076311169495,223
n33,1.2390422316327578,0.6309287820047543,-2.873870207551401,0.9258146773950875,83
n33_1,0.9990740377324041,0.14793422144097132,2.250244248474199,1.174300074891713,283
n34,2.3913422252945864,0.254288337212054,-2.5201563419950364,2.5467226954202595,51
n35,2.623380524840603,0.16228215933313736,-1.8199063003316907,2.5321485004914766,115
n36,1.3398634262121787,0.3223198985252648,1.9752550096874089,1.649915329834379,80
n37,-0.7925269107439905,0.1541251202021297,3.1133306622567547,-0.5846538344788877,164
n38,-2.452659192232341,0.5248441889140144,-1.951264001336747,-1.5597938661351607,222
n39,2.4864103269378637,0.26335962651653105,-1.724074505461276,2.173718410016477,250
n40,0.2622893216650568,0.12104129520781438,0.7197038743653583,0.262261216107873,327
n41,0.6752488530379841,0.0876696853204034,1.0580763150734809,0.7638166150017196,296
n42,-0.4735940549450919,0.2511746153040185,1.7337841229161173,-0.649988244566049,138
n43,0.8330692432066664,0.2707767909239602,2.685087539228692,0.6029244608716309,148
n44,2.0004844049365786,0.4901290040479917,3.038908601186556,1.7827367660326985,94
n45,-3.1170423238413014,0.20694596169400992,-2.242554158248029,-3.04481793467933,111
n46,1.3859655343776582,0.3864618262353029,-1.611065375302325,1.6768262387905795,284
n47,2.3888759761240195,0.24265853716911032,-0.6473467747877688,2.633955582097223,93
n48,1.6209588125999854,0.5092777161186908,-2.214166366873606,0.7831217408999382,173
n49,0.2333951383770243,0.2996341554850075,-1.3320552031769777,0.7667848670929129,76
n49_1,2.900735943229434,0.49088162820587256,-1.559664054044213,2.323481286169159,345
n5,1.960610618212673,0.20953850748057198,-2.816577995467429,2.004303749282374,182
n50,-0.058415339222684715,0.03805609520990627,0.030499628099416753,-0.044533818647562784,45
n5_1,1.7728077420857016,0.9958213416005941,-2.2795930139549903,2.0682136722595548,232
n6,1.8410917173458996,0.22988392219841094,-1.3698620507609767,1.5996553243149827,186
n7,0.3805512253544787,0.5973312605598359,1.7868059524327897,0.8503123074788348,399
n8,1.5145949441958404,0.33922791050789536,-3.0739844057376886,1.2065212250781245,349
n8_1,0.03724295034688829,0.2602164706017599,2.7662607519690923,-0.3308173992260218,98
n8_2,2.2837200365827295,0.5627136404764315,-1.8832918683104478,1.9778946463751226,306
n9,-1.015888347452917,0.1978946195397061,2.6523288011089416,-1.1026171756279752,65
