bin_idx_of_angle_to_dancer_deg,midpt_mean_rad,midpt_std_rad,midpt_mean_deg,midpt_std_deg,s_s_mean_rad,s_s_std_rad,s_s_mean_deg,s_s_std_deg,l_antenna_mean_rad,l_antenna_std_rad,l_antenna_mean_deg,l_antenna_std_deg,r_antenna_mean_rad,r_antenna_std_rad,r_antenna_mean_deg,r_antenna_std_deg,l_antenna_min_rad,l_antenna_max_rad,l_antenna_min_deg,l_antenna_max_deg,r_antenna_min_rad,r_antenna_max_rad,r_antenna_min_deg,r_antenna_max_deg,l_antenna_median_rad,r_antenna_median_rad,l_antenna_median_deg,r_antenna_median_deg,bin_angle_to_dancer_deg,bin_angle_to_dancer_rad,remapped_bin_angle_to_dancer_deg,remapped_bin_angle_to_dancer_rad
10,-0.07427600915349153,0.14869307477881874,-4.255701843570135,8.51948562764946,1.5755962306084488,0.31396220892089216,90.27501423058528,17.988709497771726,0.713553651626281,0.2277738826180616,40.883612694334154,13.050482157323152,-0.862051271581683,0.20369319775932831,-49.39189958551636,11.670760547133149,0.1598225502255994,1.6327034206674187,9.157157598944469,93.54701520081572,-0.3909005467579004,-1.420792423702831,-22.39695153858399,-81.40540944233526,0.7256209448451939,-0.8625263468691371,41.5750176659247,-49.41911939443844,-97.48709194447343,-1.7014707326255025,262.51290805552657,4.581714574554084
11,-0.10759263126581331,0.14437444297415908,-6.164603678238407,8.272046251971496,1.5585356776360024,0.27389709286273195,89.29751654910474,15.693147441937324,0.6689175522158406,0.21380270381293098,38.326152584189536,12.24999257696654,-0.8850281310888053,0.2107544787549597,-50.70837666173951,12.075342146138764,-0.7554801205749088,1.2916897025795187,-43.28582241497682,74.00836839831499,0.9423787436424791,-1.3809145098938858,53.99432471355501,-79.12057328529622,0.6855251837131816,-0.8873742935093938,39.277699776695705,-50.84280186649143,-89.98764212838617,-1.5705806412466965,270.01235787161386,4.71260466593289
12,-0.12536716421574257,0.13620579007119435,-7.18300939908557,7.804016916324329,1.536580520503021,0.2804692893655276,88.03957870683836,16.069706563678157,0.6429090361896437,0.19793174403455288,36.835974384490086,11.340653564843588,-0.8940065540637883,0.19291757444821345,-51.22280240488932,11.053362809783481,0.10618943315123258,1.251590296168733,6.084206348452216,71.71084164999714,-0.3635021685175377,-1.4888406245873127,-20.827140099908135,-85.30428415647444,0.6438446514979834,-0.9228797226445654,36.88958119290579,-52.877113105737585,-82.4881923122989,-1.4396905498678905,277.5118076877011,4.843494757311696
13,-0.16316782315289657,0.1529437746225293,-9.348827618997971,8.763032788670994,1.514014074934181,0.2858624225601151,86.74661661713213,16.378710334079926,0.593728704664156,0.19888047053375565,34.01814895302545,11.39501158916013,-0.9205705488782647,0.2190871381960187,-52.74480719476623,12.552768364231284,0.0952768590116873,1.1006517374674623,5.458961906632666,63.06269927062669,-0.20994304394554322,-1.5510620468732952,-12.028850356209198,-88.86930904876247,0.5848394977070445,-0.9518863245729129,33.508834911164634,-54.53906897424793,-74.98874249621163,-1.3088004584890844,285.0112575037884,4.9743848486905025
14,-0.15256431130602532,0.22096041228014407,-8.74129114215528,12.660099063122903,1.3929686407432964,0.2984202987181091,79.8112241086659,17.098223637580944,0.5479428793353986,0.26280134694640733,31.394814400164474,15.057408030382405,-0.850941191755723,0.2662026133544676,-48.755338901435415,15.25228624056388,-1.358836965452988,1.4248625821290195,-77.85562316682025,81.63861234210546,0.18191887041890395,-1.6704649792860595,10.423183488790515,-95.7105931374997,0.5175799557016472,-0.8837039066251259,29.65514702227249,-50.6325041888427,-67.48929268012436,-1.1779103671102784,292.5107073198756,5.105274940069307
15,-0.1698516482855501,0.2237637940730058,-9.731782590102487,12.820721008217697,1.4451932558731446,0.25844633836812925,82.80347414230125,14.807884419103802,0.5539143521012195,0.2215840405373946,31.73695458712332,12.695830330248457,-0.8942613329854097,0.2907966743995349,-51.23740016180712,16.661422139533343,-0.022168604225045536,1.1682362180096908,-1.2701674597909942,66.93500476628041,-0.1034569637520014,-1.6207893821591373,-5.9276473842276225,-92.86439107733486,0.5585993153435627,-0.9099353318415053,32.00538320808351,-52.135454144354284,-59.9898428640371,-1.0470202757314724,300.0101571359629,5.236165031448114
16,-0.27620698668697496,0.2616053421231713,-15.825494609189782,14.98888200173369,1.4630213718704512,0.26347660825319885,83.8249499456166,15.096097653330048,0.45776709563320406,0.2843183934084773,26.22812257974413,16.290243980245915,-1.0110707497489524,0.30108981069867397,-57.93008674974281,17.251175407426917,-0.20212327161014987,1.0630914494968584,-11.580810404638,60.91065329261509,-0.07760941201198171,-1.7101802498381864,-4.446691758778467,-97.98611052235677,0.4941157399181785,-1.0130007796420568,28.310746488295482,-58.04066931695178,-52.49039304794984,-0.9161301843526665,307.50960695205015,5.36705512282692
17,-0.3058787976144397,0.17339947285965368,-17.525564145843667,9.935057964651419,1.4829942171672847,0.3375845245844959,84.96930968599287,19.342168487621997,0.4358604420034782,0.22832123733196683,24.97296378350589,13.08184327232651,-1.047454708852963,0.25453228368502,-60.01473404837921,14.583625604978227,-0.06856652217211295,0.992849631082332,-3.928572336352254,56.88609355213842,-0.24098384437920575,-1.6347334502948585,-13.807357213765915,-93.66332733075453,0.4872594561640053,-1.0632085856509872,27.917910366037248,-60.917364699875066,-44.99094323186256,-0.7852400929738602,315.00905676813744,5.497945214205727
18,-0.25020406587091193,0.19599740271840224,-14.335636991416496,11.229823971290378,1.473564085999766,0.360302566021479,84.42900296983927,20.643816380764445,0.48871169466672093,0.2769842456058868,28.00111750308925,15.870028264832332,-0.9881182063625595,0.25400745263201907,-56.61500288461159,14.553555000683867,-0.36056600047810766,1.2802433982304755,-20.65891006330759,73.35254346809258,-0.2762393667514764,-1.5473474547177104,-15.827349850226078,-88.65647859563506,0.5411148225352584,-0.9755034514326295,31.003595563240836,-55.89223066753475,-37.491493415775295,-0.6543500015950543,322.50850658422473,5.628835305584532
19,-0.25278571127365934,0.19820839326682185,-14.483554377193274,11.356504398258135,1.3400466072587456,0.28078980698383776,76.7790149467511,16.08807087046691,0.41698526182448514,0.24237436028032303,23.891495621700603,13.887027906245766,-0.9237277483625652,0.243219196081328,-52.92570140029753,13.935433432024904,-0.18364146701053125,1.1345050756015735,-10.521881003294379,65.00235266814055,-0.4408625083308828,-1.566526497918521,-25.25956107291068,-89.75535682614058,0.44468073770727645,-0.9100780294592492,25.478329501390903,-52.14363011559758,-29.99204359968803,-0.5234599102162483,330.00795640031197,5.759725396963338
20,-0.16705468638151277,0.182354824316367,-9.571528477542271,10.448161807177426,1.3013615855333427,0.45495375927170345,74.56252647151362,26.066930279879454,0.4868845091623619,0.22236029142556676,27.896427485302,12.740306229984004,-0.8234107872517868,0.3484794423074118,-47.177962915071916,19.966401291287358,-0.06900126581692399,1.0271456618170554,-3.9534813123700614,58.85111136728902,-0.16171731833286843,-1.4508923414298691,-9.265719814646975,-83.13000769178554,0.48891298978729547,-0.8964475009479035,28.012650863934752,-51.36265835936474,-22.492593783600768,-0.39256981883744235,337.5074062163992,5.890615488342143
21,-0.08431515635346098,0.30891422688509124,-4.830902608038962,17.699481432062473,1.2627206418646182,0.36925241191934144,72.34856348289296,21.15660477800444,0.5497210877527148,0.36499701314803035,31.496698237571326,20.912788388263156,-0.7177703605534953,0.3543541062451535,-41.12521231929867,20.302994740977663,-0.2377866159887573,1.427055947768884,-13.624169520853814,81.7642829361987,-0.09997573706237342,-1.2114441887990168,-5.72818778738364,-69.41063913383334,0.5733041377214174,-0.7419996158046447,32.84790746882411,-42.513446385934714,-14.993143967513504,-0.2616797274586364,345.0068560324865,6.02150557972095
22,-0.07834630298650724,0.6578187403296236,-4.488912501580062,37.69023750549967,1.5099985846044337,0.22259537093375278,86.51654596856201,12.753775293653073,0.6808306681932517,0.7400333184435796,39.00872385054506,42.40078584587797,-0.8346969518572465,0.5903615212233303,-47.82461251385468,33.8252235530198,-0.17016655644591366,1.57152639900872,-9.749825498625547,90.04183005659186,-0.13809125198933633,-1.5343633077679921,-7.912045926666505,-87.91254177483854,0.6585783340569097,-1.239259503053029,37.733759020217775,-71.00433924641831,-7.49369415142624,-0.1307896360798304,352.5063058485738,6.1523956710997565
23,0.22047940982980396,0.38552089722703986,12.632539652782963,22.088720325206147,1.5554949680745827,0.2491496107250793,89.12329672451031,14.275221161874434,0.996807147568755,0.3693845816871281,57.1128425441639,21.164177547877838,-0.5498660361247603,0.437011179641459,-31.505003167536824,25.038896193489048,0.25005785166643946,1.4610268794704049,14.32725953459536,83.71067394882301,-0.13183515822779374,-1.3994402801690495,-7.553598157891991,-80.18202173429201,1.0582215129994323,-0.38801917606721287,60.631626484815854,-22.2318611587949,0.005755664661023729,0.00010045529897554742,0.005755664661023729,0.00010045529897554742
24,0.428157434889211,0.16655817905226708,24.531613986299135,9.543080703079182,1.6385993020530076,0.2398462527883823,93.8848243207197,13.742178016802159,1.2478162048571697,0.21984317172397944,71.49460214634756,12.59608589455382,-0.3909259468697317,0.1893066977163077,-22.39840685779108,10.846474812703292,0.6798357025614673,1.730613048482604,38.95171651908325,99.15682364832253,-0.01593662182956552,-0.7534852175233847,-0.9131011705301606,-43.171522889586726,1.2681660517016533,-0.3715732955862976,72.66056248427408,-21.28958161686187,7.5052054807482875,0.1309905466777815,7.505205480748259,0.130990546677781
25,0.33090673000046555,0.21143364820997515,18.959559041501738,12.114255689485349,1.6540360878485751,0.3026315226532974,94.76928699605322,17.339508995651705,1.1577445242872058,0.24277439099658346,66.33387499603812,13.909947977963084,-0.49618126294275067,0.2762616039620133,-28.42909224009057,15.828623948537984,0.8310689752252409,1.6195701769603867,47.61674476466868,92.79453576508604,0.08666119841972794,-1.0881382543408924,4.965320916996211,-62.345729500466064,1.1167753758827608,-0.4708370469503332,63.98651570221829,-26.97697562865708,15.004655296835551,0.26188063805658746,15.004655296835551,0.26188063805658746
26,0.3007150844537678,0.1804134609544892,17.229705175121012,10.3369298800405,1.6702223267234624,0.3650722241380012,95.69669016977484,20.91709766056149,1.1357188619693392,0.23353930692342434,65.07189750424403,13.380816637122582,-0.5374332038793925,0.27596575786851146,-30.792654352483094,15.811673215994896,0.5014367941491076,1.90646064002649,28.730211997314115,109.23214848132758,0.23367875618145648,-1.0205285060186644,13.388806491064054,-58.4719762676607,1.1211175414002772,-0.5360399662272878,64.23530346031923,-30.712827715158774,22.504105112922844,0.39277072943539393,22.504105112922844,0.39277072943539393
27,0.25496042492823934,0.2292026914334811,14.608156291250179,13.132346872177775,1.6249863999994432,0.33708943783697576,93.1048624861255,19.313802106496233,1.068569539655865,0.22205268049463803,61.22452473851832,12.722681421909696,-0.5608095664788295,0.33614729857918,-32.1320212697983,19.25982150331095,0.5718936227111376,1.638376764045028,32.76709091179523,93.87207383208123,0.2650444418079869,-1.082131596766048,15.185927898998397,-62.0015733724472,1.0663207276650424,-0.5444031864412946,61.09567730252577,-31.19200493655986,30.003554929010107,0.5236608208141998,30.00355492901008,0.5236608208141994
28,0.2762680397708186,0.2115236283702296,15.82899269322028,12.119411172907839,1.5545038791131063,0.3264636930496215,89.06651150989572,18.704991775997698,1.0533877433632588,0.2257227803265197,60.354671885524624,12.93296265266819,-0.502602704607956,0.3029441604585418,-28.79701374589629,17.35742182240844,0.17569342716940084,1.5963627602856407,10.066491864995777,91.46484873622155,0.1912595803266184,-1.0781411464057793,10.958366744158585,-61.77293740844734,1.0500318837646652,-0.5190301704012313,60.16239529388674,-29.738238203946498,37.50300474509737,0.6545509121930059,37.50300474509737,0.6545509121930059
29,0.31299939699169865,0.1828992228327766,17.933544437764088,10.47935354454088,1.482261408360043,0.3500565048615068,84.9273228341479,20.056760319665123,1.053013917081536,0.21502500610722025,60.33325321731084,12.320025339718471,-0.42884230756504804,0.28697516830447195,-24.570854300128428,16.442465968902717,0.4050180568823071,1.7492937930656778,23.2058252859457,100.22715147109453,0.31814912939096845,-1.2374096205229275,18.228602369864028,-70.89834878484852,1.0451402863824564,-0.4378921812766315,59.882127408808934,-25.089373868928554,45.002454561184635,0.7854410035718118,45.00245456118466,0.7854410035718123
30,0.3109111995532614,0.1711076839477438,17.813899537751606,9.803748132464104,1.475130054848508,0.36604105492261546,84.51872637572114,20.97260757558223,1.048442059998795,0.22214372923422432,60.07130510193278,12.727898130417977,-0.4280506591301063,0.2758370804229915,-24.52549618594813,15.804300541448077,0.5489161565550532,1.7710203143041734,31.45057907714691,101.47198944156167,0.33937996595626996,-1.0991524994955326,19.445039700587827,-62.97679926234937,1.0382528087516585,-0.44926011261188104,59.487504009073454,-25.740708356232872,52.5019043772719,0.9163310949506178,52.5019043772719,0.9163310949506178
31,0.33384609187580994,0.1676922764807612,19.12797207142063,9.608059699288535,1.4241364901687952,0.35630731857114734,81.59701033724622,20.41490556375004,1.0419696010838813,0.22766240214104558,59.700460523036405,13.044094796492029,-0.3749184120869007,0.28176029481641696,-21.481242674326,16.143675727342497,-0.5594497165568597,1.6391414512409044,-32.054107608498235,93.91588718105264,1.144542238899074,-1.1628559800194176,65.57743976337093,-66.62673983666181,1.0242843548722564,-0.3574072274234505,58.687170555460575,-20.47792569883609,60.00135419335916,1.0472211863294238,60.001354193359134,1.0472211863294232
32,0.2795884808077278,0.165523378421162,16.01923995075722,9.483790994279387,1.4741779165960267,0.34636240697016407,84.46417287234101,19.845104101383008,1.0165994859851288,0.2159921445330308,58.24686000211676,12.375438289722343,-0.458437807011594,0.261109506420474,-26.266551510997274,14.96047270863723,0.43310991545576233,1.6297097305476806,24.815370220883086,93.37548939178471,0.34025710432340145,-1.1671726812982397,19.495296027073458,-66.87406860135705,1.023518223507815,-0.45720678853181135,58.64327446172548,-26.19601934760312,67.50080400944643,1.1781112777082297,67.50080400944643,1.1781112777082297
33,0.21834350942109193,0.19185983305482618,12.510161573903495,10.992758692126104,1.5207058877192283,0.299387803992126,87.13002924700703,17.15365760643876,0.9787562154953582,0.2535970941568537,56.07860032008093,14.530043191969469,-0.5422840346719178,0.23326868098655182,-31.07058648402689,13.365310913113012,0.4072272562235307,1.7207867298633412,23.332403084300896,98.59381706328796,-0.03215474625824632,-1.1606883028328228,-1.84233125191159,-66.50254108252314,0.9626676482999621,-0.5563613532627198,55.156793321372106,-31.8771574261409,75.00025382553369,1.3090013690870357,75.00025382553372,1.3090013690870361
34,0.13870947010201373,0.1498039088741697,7.947467215341463,8.583131733052303,1.5025355866572516,0.27930950159402473,86.08894768367368,16.003255619240157,0.8892907913388388,0.20601463206898318,50.952609103564605,11.80376893549324,-0.6119132941175498,0.20343211375441664,-35.06004918088303,11.655801535553337,0.36045954540097347,1.6902829862003939,20.652810636680062,96.84608129205213,-0.09235834818490554,-1.2732741163697154,-5.291743553794835,-72.95323303123394,0.8873284732359004,-0.6242662694126088,50.840176558204114,-35.76782252971928,82.49970364162095,1.4398914604658417,82.49970364162095,1.4398914604658417
35,0.12410347559647628,0.1376838320812153,7.110605374582898,7.888702485441562,1.5292345619159713,0.3317763072843419,87.61868628332253,19.0093821498283,0.8891997298199001,0.18847946287877126,50.94739166285337,10.799077747846264,-0.6402719876145779,0.2392746684260953,-36.68488263076783,13.709428645207437,0.3605602094865734,1.4647115403440076,20.658578263933485,83.92178946581744,0.0036683621216799466,-1.7285044174395792,0.2101816672979171,-99.03600798900693,0.8830928095696099,-0.650729157416403,50.59749090668876,-37.28403432606407,89.99915345770825,1.5707815518446482,89.99915345770825,1.5707815518446482
36,0.0857915461536316,0.13973491035631042,4.915493512504902,8.006220614055485,1.4680218990530598,0.3355142603338058,84.11145904852052,19.22355108358064,0.8191760811387714,0.20445165906561422,46.93533212731788,11.71421717890731,-0.6477876273211787,0.2308702600398059,-37.115497066296996,13.2278915153687,0.26479644610326947,1.513420817792932,15.171718791780714,86.71262548677257,-0.053356471162322096,-1.31375390576857,-3.057100607312542,-75.27255411936672,0.8271988952703032,-0.676029489778076,47.395005516872565,-38.73363659066618,97.49860327379548,1.7016716432234535,97.49860327379548,1.7016716432234535
37,0.09008062109935366,0.14424688350444148,5.161239404910079,8.26473763271975,1.4274907381372772,0.3608327597995379,81.78919458928057,20.674194246571318,0.8033743856112219,0.20881378213237886,46.029961664438545,11.964148420349588,-0.6231654795222887,0.2501745990039935,-35.70475191487327,14.333948664306597,0.25204535473469974,1.4307842840956801,14.441135072175976,81.97790087232943,0.05645987283871039,-1.386301427371252,3.2349124255034156,-79.42922092133456,0.8206993547072632,-0.6392228905598113,47.022609273836295,-36.6247737972301,104.99805308988277,1.83256173460226,104.99805308988277,1.83256173460226
38,0.07444807563935907,0.14226314702989815,4.265560527005992,8.151077905062257,1.4217156366348007,0.3684247793131776,81.458305646929,21.109184922683834,0.7853341116421966,0.22787945999918782,44.996330104753675,13.056531295673729,-0.6361208048820433,0.23651761739135221,-36.44703738020601,13.551461257014482,0.21377243523477799,1.2839940119204016,12.24825831518651,73.56743780310933,-0.1030816085227034,-1.2658617809428152,-5.906141113770682,-72.52853749493725,0.8005016402893487,-0.6472041874091732,45.86536548187926,-37.0820684217396,112.49750290597001,1.9634518259810656,112.49750290597001,1.9634518259810656
39,0.1140258151834348,0.13627853904401274,6.5331979655495545,7.808185125430735,1.4063761824439993,0.32632658783388585,80.57941966176182,18.697136225786817,0.8170069182506663,0.22783056957392958,46.81104824875305,13.053730080647831,-0.5890458883690477,0.19562772251305532,-33.74984334308066,11.20864285575447,0.27986369642526293,1.3784071058005176,16.03500864409807,78.9769096132124,0.008968369410816213,-1.252927335663057,0.5138497163539978,-71.7874483700642,0.8158210833447807,-0.5900702697739026,46.74310491344651,-33.80853607419053,119.9969527220573,2.094341917359872,119.9969527220573,2.094341917359872
40,0.09511158704551148,0.15141972121344788,5.449492520498962,8.675710960578103,1.4406091628079416,0.30705853018899626,82.54082495676994,17.59315784331986,0.8148507324073062,0.2114695954191463,46.687507900082664,12.11631531285613,-0.6247776406143446,0.2194974415698731,-35.79712194134328,12.57627701587312,0.2263272735538707,1.3880043242472673,12.967597563339643,79.52678972527625,0.07265668816266589,-1.2807598898332977,4.162921585118883,-73.38213625708823,0.8217576758829491,-0.6303664994303653,47.08324661057242,-36.11733996379574,127.49640253814454,2.2252320087386774,127.49640253814454,2.2252320087386774
41,0.08865737209299462,0.14328437529853735,5.079693243649518,8.209589974774735,1.4789797205894484,0.3028555819032948,84.73929597521314,17.352346645037425,0.8280201008918278,0.2049458751841541,47.442057133098345,11.742533676666984,-0.6506947899571358,0.21168715037267158,-37.28206521569547,12.128780293505294,0.3139725733718278,1.3162802657478139,17.98930333706731,75.41730388370814,-0.0295390708651566,-1.330454773950399,-1.6924640913113265,-76.22944338038984,0.8412727535810426,-0.6439731322867851,48.20137819954305,-36.896942599852636,134.99585235423183,2.3561221001174837,134.99585235423183,2.3561221001174837
42,0.06506201012299506,0.13925671383084948,3.727778586685055,7.978821971368753,1.362340259807211,0.3076776106654836,78.05634714770925,17.628628541801536,0.7470563801223982,0.21306476274365818,42.80317763933434,12.207711668167835,-0.6170594830475031,0.20128565528895723,-35.3549040871463,11.532818524582385,-0.33456327504261646,1.3471282036954249,-19.16906364001647,77.18476053478771,0.08019939832934476,-1.2759568539240427,4.59508704376,-73.10694257063814,0.7507863939129142,-0.6295833779490773,43.01689168705651,-36.07247040807191,142.49530217031912,2.4870121914962904,142.49530217031912,2.4870121914962904
43,0.06284480732048614,0.18220493116072764,3.6007422237767157,10.439573561981394,1.313457095921632,0.3224332367315831,75.25554816781926,18.474063639462262,0.7221740794383726,0.25272517709151143,41.377526825564196,14.480086024039922,-0.595743610745195,0.23278007043842436,-34.13359456758423,13.337315590879735,-0.42938662062838034,1.2775525896789028,-24.602041141391204,73.19837149460975,-0.010603034291832888,-1.304936774731732,-0.6075091149545081,-74.76736972354209,0.734392691666791,-0.5643532972522332,42.07760173775951,-32.33506208684496,149.99475198640636,2.6179022828750957,149.99475198640636,2.6179022828750957
44,0.06082036154926662,0.15126182975232608,3.48475002523273,8.666664446234671,1.2974948012289875,0.29086634871099293,74.34097605058665,16.66541418352037,0.7100276790554743,0.20643392491519594,40.68158934734803,11.827792645961258,-0.5875592191820131,0.2133943392772553,-33.664663473131434,12.226595012569502,0.0706785340506085,1.1826595756843838,4.049581703271546,67.76140228744795,-0.07998384979963599,-1.2977046973285749,-4.5827370227274375,-74.35300221122925,0.7385170751402401,-0.5624030598271657,42.31391150388165,-32.22332171334013,157.49420180249365,2.7487923742539024,157.49420180249365,2.7487923742539024
45,0.04457582946190941,0.13865194595241107,2.5540068964623206,7.944171324349152,1.3365854314372747,0.27568606120063455,76.5807041800281,15.795647777381676,0.7135759264575992,0.19519884451106514,40.88488894815805,11.184069956314428,-0.6238719770534753,0.19566643542856907,-35.74523124164668,11.210860942426052,0.1206991303114311,1.2411611226282948,6.915550757744548,71.11329402232052,-0.19246949132146093,-1.2380572037155253,-11.027689537749538,-70.93545256866798,0.7234740029429308,-0.6019162197834735,41.45200695606524,-34.4872590140619,164.99365161858088,2.879682465632708,164.99365161858088,2.879682465632708
