bee_id,mean_rad,std_rad,angle_to_dancer_rad,final_vector_rad,num_frames_following
LF1,-0.9837815122836697,0.1724330276175753,1.9066107526387226,-0.814029961231312,328
LF3,-1.3481548555170393,0.1826887136587057,0.8390205408898872,-1.1905946799282443,321
RF2,1.0636530027834352,0.8709567148557519,-2.6480757715174366,0.6127204397729076,108
RF5,1.1228562199243415,0.1747110151083807,-1.724443825272797,1.2265284711434894,280
RF5_1,-0.9835830407536958,0.1735227838562528,2.1006541554774003,-0.8294218792586536,294
RF5_2,0.7705552550879524,0.1552541960333834,-2.3521320381198256,0.583237851489496,270
RF8,0.7689965389388305,0.577455877285261,-2.473138270662412,0.4585877469875079,267
n10,0.10563809192080376,0.3078375419204791,2.1342562479972607,-0.22737376471643556,117
n11,-1.1256155314076923,0.11363147837512312,1.5613002053338807,-0.9187679701244165,166
n11_1,-0.2862923142672922,0.15717564129139178,-1.1182005551223932,-0.34758580800753547,28
n12,-1.2368248967641662,0.39781508678424427,2.9672252861740605,-1.029748792673133,39
n14,-0.2709453262877086,0.12446558134117545,1.0265097569476236,-0.3142652215132048,32
n18,-1.365438591595057,0.31540912154666995,0.8292662106582016,-1.025729800724685,24
n18_1,1.6499039662261517,0.4855771226847774,-0.8328369421355624,1.2635328867325728,28
n19,1.0448531711950455,0.4545183605822037,-0.7613474115394232,1.0628475241934316,59
n20,1.0692775652006103,0.2788493832689147,-0.8426995301102234,1.102890861171072,40
n21,-0.08996682405215317,0.15318098268192723,-3.011057003686067,-0.018838370458866605,282
n22,0.6906861569739604,0.3068312161203917,-1.4654324446488263,0.9147218033913056,94
n23,-1.6652408720735248,0.2096842745921886,1.5464773060352952,-1.3485821145499601,306
n24,-0.8701482604969049,0.815437558390375,2.4032079106860884,-0.5235946844173727,262
n25,0.33472989595698177,0.12491986161510686,2.8224605122885373,0.09551121574919819,232
n26,0.6470532945463492,0.377991666786317,-2.931462111447513,0.2336507725081194,148
n27,1.4789004949701585,0.2709612481498483,-2.2545705949038988,0.9606386936419841,166
n27_1,-0.7926161825071909,0.15804802795622172,2.036999447586994,-0.4765076299480451,296
n27_2,-0.773789148874175,0.22962688153492952,1.93948139530265,-0.4775832222653503,175
n28,0.179428544830039,0.1244111030437423,2.687753590844239,0.27920754035730944,349
n29,-0.06739787110634543,0.10707170377952473,-2.7762569230088263,-0.06575173409336516,294
n30,-1.5877975473548525,0.18233872376926827,0.5428924276221401,-1.8084124554601524,45
n31,-1.4803395559088446,0.5712265663999169,0.7287294768325756,-0.9133800644279219,289
n31_1,-1.2258858302469773,0.9434601220199286,0.9421133938545001,-0.45806486766560117,447
n32,-0.7764547667760548,0.5168185294046708,2.1046835117351064,-0.3267061062846539,223
n33,0.0716234825644051,0.1957939788812958,-2.873870207551401,-0.19921524776137156,83
n33_1,-0.8284442243275767,0.32307054934767027,2.250244248474199,-0.525813920284711,283
n34,0.8706400371541303,0.37221367066994043,-2.5201563419950364,0.48615065930043655,51
n35,0.7817432553806771,0.07649026078693764,-1.8199063003316907,0.8790608005769469,115
n36,-0.4588488656778531,0.3434160441957973,1.9752550096874089,-0.3518605291726601,80
n37,-0.8181600283696002,0.2752247383051958,3.1133306622567547,-0.46090101792771476,164
n38,1.260159923984241,0.3855767980009899,-1.951264001336747,0.6006631207402475,222
n39,0.667911730854001,0.14407115176939927,-1.724074505461276,0.46115646712382774,250
n40,0.04293272562447781,0.24738598608670065,0.7197038743653583,-0.35498476755928166,327
n41,-0.6761213591049886,0.24685253929476458,1.0580763150734809,-0.2712797803806255,296
n42,-0.5318209232172832,0.11939469944227879,1.7337841229161173,-0.5949434503309954,138
n43,-0.765935790671894,0.15580538386400083,2.685087539228692,-0.8584885784616216,148
n44,0.45068266191657314,0.17554173554377323,3.038908601186556,0.3629364094195888,94
n45,1.603340317070173,0.16171915599897363,-2.242554158248029,1.7391454799929953,111
n46,0.9045309332444829,0.20969989039422632,-1.611065375302325,0.9827967071426364,284
n47,1.9080931261778655,0.22337318692381353,-0.6473467747877688,1.6691327387139498,93
n48,0.9454043601316888,0.28179343020192343,-2.214166366873606,0.4424213881849819,173
n49,-0.25876929970919305,0.1411774286997545,-1.3320552031769777,-0.10566515749403971,76
n49_1,1.2617657890520197,0.8734904479885104,-1.559664054044213,0.40391284127153515,345
n5,0.07731495058091609,0.13009118767535005,-2.816577995467429,-0.01686830328050537,182
n50,-0.7701329865941564,0.09074623747608779,0.030499628099416753,-0.9102453673831634,45
n5_1,0.26340085924436973,0.2741137271125726,-2.2795930139549903,0.3504450132351432,232
n6,1.0027642350933768,0.15803530273075928,-1.3698620507609767,0.8554184362402966,186
n7,-1.1613869539012383,0.5758541075750073,1.7868059524327897,-0.3474708924960339,399
n8,0.6043183034621298,0.09721528260643315,-3.0739844057376886,0.6343215780576138,349
n8_1,-0.4596852304717247,0.31340458167487845,2.7662607519690923,-0.354630805049135,98
n8_2,0.437155717351807,0.7046869832043678,-1.8832918683104478,0.4826585077717612,306
n9,-0.43323409736516627,0.1656678283451174,2.6523288011089416,-0.4546987665345321,65
